,Batch Id,batch_cpu_queue_length
10634,10634,811
10635,10635,811
10636,10636,811
10637,10637,811
10638,10638,811
10639,10639,811
10640,10640,811
10641,10641,811
10642,10642,811
10643,10643,811
10644,10644,811
10645,10645,811
10646,10646,811
10647,10647,811
10648,10648,811
10649,10649,811
10650,10650,811
10651,10651,811
10652,10652,811
10653,10653,811
10654,10654,811
10655,10655,811
10656,10656,811
10657,10657,811
10658,10658,811
10659,10659,811
10660,10660,810
10661,10661,810
10662,10662,810
10663,10663,810
10664,10664,810
10665,10665,810
10666,10666,810
10667,10667,810
10668,10668,810
10669,10669,810
10670,10670,810
10671,10671,810
10672,10672,810
10673,10673,810
10674,10674,811
10675,10675,811
10676,10676,811
10677,10677,811
10678,10678,811
10679,10679,811
10680,10680,811
10681,10681,811
10682,10682,812
10683,10683,812
10684,10684,811
10685,10685,811
10686,10686,811
10687,10687,811
10688,10688,811
10689,10689,811
10690,10690,811
10691,10691,811
10692,10692,811
10693,10693,811
10694,10694,811
10695,10695,811
10696,10696,811
10697,10697,812
10698,10698,812
10699,10699,812
10700,10700,812
10701,10701,812
10702,10702,812
10703,10703,812
10704,10704,812
10705,10705,812
10706,10706,812
10707,10707,812
10708,10708,812
10709,10709,812
10710,10710,812
10711,10711,812
10712,10712,811
10713,10713,811
10714,10714,811
10715,10715,811
10716,10716,811
10717,10717,811
10718,10718,811
10719,10719,811
10720,10720,811
10721,10721,811
10722,10722,811
10723,10723,811
10724,10724,811
10725,10725,811
10726,10726,811
10727,10727,812
10728,10728,812
10729,10729,812
10730,10730,812
10731,10731,812
10732,10732,812
10733,10733,812
10734,10734,812
10735,10735,812
10736,10736,812
10737,10737,813
10738,10738,812
10739,10739,812
10740,10740,812
10741,10741,812
10742,10742,812
10743,10743,812
10744,10744,812
10745,10745,812
10746,10746,812
10747,10747,812
10748,10748,812
10749,10749,812
10750,10750,812
10751,10751,812
10752,10752,813
10753,10753,812
10754,10754,812
10755,10755,812
10756,10756,812
10757,10757,812
10758,10758,812
10759,10759,812
10760,10760,812
10761,10761,812
10762,10762,812
10763,10763,812
10764,10764,812
10765,10765,812
10766,10766,812
10767,10767,812
10768,10768,812
10769,10769,812
10770,10770,812
10771,10771,811
10772,10772,811
10773,10773,811
10774,10774,811
10775,10775,811
10776,10776,811
10777,10777,811
10778,10778,811
10779,10779,811
10780,10780,811
10781,10781,811
10782,10782,811
10783,10783,811
10784,10784,811
10785,10785,811
10786,10786,811
10787,10787,811
10788,10788,811
10789,10789,811
10790,10790,811
10791,10791,811
10792,10792,811
10793,10793,811
10794,10794,811
10795,10795,811
10796,10796,811
10797,10797,811
10798,10798,811
10799,10799,811
10800,10800,811
10801,10801,811
10802,10802,811
10803,10803,811
10804,10804,811
10805,10805,811
10806,10806,810
10807,10807,810
10808,10808,810
10809,10809,810
10810,10810,810
10811,10811,810
10812,10812,810
10813,10813,810
10814,10814,810
10815,10815,810
10816,10816,810
10817,10817,810
10818,10818,810
10819,10819,810
10820,10820,810
10821,10821,810
10822,10822,810
10823,10823,810
10824,10824,810
10825,10825,810
10826,10826,810
10827,10827,810
10828,10828,810
10829,10829,810
10830,10830,810
10831,10831,810
10832,10832,810
10833,10833,810
10834,10834,810
10835,10835,810
10836,10836,810
10837,10837,810
10838,10838,810
10839,10839,810
10840,10840,811
10841,10841,810
10842,10842,810
10843,10843,810
10844,10844,810
10845,10845,810
10846,10846,810
10847,10847,810
10848,10848,810
10849,10849,810
10850,10850,810
10851,10851,810
10852,10852,810
10853,10853,810
10854,10854,810
10855,10855,810
10856,10856,810
10857,10857,810
10858,10858,810
10859,10859,810
10860,10860,810
10861,10861,810
10862,10862,809
10863,10863,809
10864,10864,809
10865,10865,809
10866,10866,809
10867,10867,809
10868,10868,809
10869,10869,809
10870,10870,809
10871,10871,809
10872,10872,809
10873,10873,809
10874,10874,809
10875,10875,809
10876,10876,809
10877,10877,809
10878,10878,809
10879,10879,809
10880,10880,809
10881,10881,809
10882,10882,809
10883,10883,809
10884,10884,809
10885,10885,809
10886,10886,809
10887,10887,809
10888,10888,808
10889,10889,808
10890,10890,808
10891,10891,808
10892,10892,808
10893,10893,808
10894,10894,807
10895,10895,807
10896,10896,807
10897,10897,807
10898,10898,807
10899,10899,807
10900,10900,807
10901,10901,807
10902,10902,807
10903,10903,807
10904,10904,807
10905,10905,807
10906,10906,807
10907,10907,807
10908,10908,807
10909,10909,807
10910,10910,807
10911,10911,806
10912,10912,806
10913,10913,806
10914,10914,806
10915,10915,806
10916,10916,806
10917,10917,805
10918,10918,805
10919,10919,805
10920,10920,805
10921,10921,805
10922,10922,805
10923,10923,805
10924,10924,805
10925,10925,805
10926,10926,804
10927,10927,804
10928,10928,804
10929,10929,804
10930,10930,804
10931,10931,804
10932,10932,803
10933,10933,802
10934,10934,802
10935,10935,802
10936,10936,802
10937,10937,802
10938,10938,802
10939,10939,802
10940,10940,802
10941,10941,801
10942,10942,801
10943,10943,801
10944,10944,801
10945,10945,801
10946,10946,801
10947,10947,800
10948,10948,800
10949,10949,800
10950,10950,800
10951,10951,800
10952,10952,800
10953,10953,800
10954,10954,799
10955,10955,799
10956,10956,799
10957,10957,799
10958,10958,799
10959,10959,799
10960,10960,799
10961,10961,799
10962,10962,798
10963,10963,798
10964,10964,798
10965,10965,798
10966,10966,798
10967,10967,798
10968,10968,798
10969,10969,797
10970,10970,797
10971,10971,797
10972,10972,797
10973,10973,797
10974,10974,797
10975,10975,797
10976,10976,796
10977,10977,796
10978,10978,796
10979,10979,796
10980,10980,796
10981,10981,796
10982,10982,796
10983,10983,796
10984,10984,796
10985,10985,796
10986,10986,796
10987,10987,796
10988,10988,796
10989,10989,796
10990,10990,796
10991,10991,796
10992,10992,796
10993,10993,796
10994,10994,796
10995,10995,796
10996,10996,796
10997,10997,796
10998,10998,796
10999,10999,795
11000,11000,795
11001,11001,795
11002,11002,795
11003,11003,795
11004,11004,795
11005,11005,795
11006,11006,794
11007,11007,793
11008,11008,793
11009,11009,793
11010,11010,793
11011,11011,793
11012,11012,793
11013,11013,792
11014,11014,792
11015,11015,792
11016,11016,792
11017,11017,792
11018,11018,792
11019,11019,791
11020,11020,791
11021,11021,791
11022,11022,791
11023,11023,791
11024,11024,791
11025,11025,790
11026,11026,789
11027,11027,789
11028,11028,789
11029,11029,789
11030,11030,789
11031,11031,789
11032,11032,788
11033,11033,788
11034,11034,788
11035,11035,788
11036,11036,788
11037,11037,787
11038,11038,786
11039,11039,786
11040,11040,786
11041,11041,786
11042,11042,786
11043,11043,786
11044,11044,786
11045,11045,785
11046,11046,785
11047,11047,785
11048,11048,785
11049,11049,785
11050,11050,785
11051,11051,784
11052,11052,783
11053,11053,783
11054,11054,783
11055,11055,783
11056,11056,783
11057,11057,782
11058,11058,782
11059,11059,782
11060,11060,782
11061,11061,782
11062,11062,782
11063,11063,781
11064,11064,780
11065,11065,780
11066,11066,780
11067,11067,780
11068,11068,780
11069,11069,780
11070,11070,779
11071,11071,779
11072,11072,779
11073,11073,779
11074,11074,779
11075,11075,778
11076,11076,777
11077,11077,777
11078,11078,777
11079,11079,777
11080,11080,777
11081,11081,776
11082,11082,775
11083,11083,775
11084,11084,775
11085,11085,775
11086,11086,775
11087,11087,774
11088,11088,774
11089,11089,774
11090,11090,774
11091,11091,774
11092,11092,774
11093,11093,773
11094,11094,772
11095,11095,772
11096,11096,772
11097,11097,772
11098,11098,771
11099,11099,770
11100,11100,770
11101,11101,770
11102,11102,770
11103,11103,770
11104,11104,770
11105,11105,769
11106,11106,769
11107,11107,769
11108,11108,769
11109,11109,769
11110,11110,769
11111,11111,769
11112,11112,769
11113,11113,768
11114,11114,767
11115,11115,766
11116,11116,765
11117,11117,764
11118,11118,764
11119,11119,763
11120,11120,762
11121,11121,761
11122,11122,760
11123,11123,760
11124,11124,759
11125,11125,758
11126,11126,757
11127,11127,756
11128,11128,756
11129,11129,755
11130,11130,754
11131,11131,753
11132,11132,752
11133,11133,752
11134,11134,751
11135,11135,750
11136,11136,749
11137,11137,748
11138,11138,748
11139,11139,747
11140,11140,746
11141,11141,745
11142,11142,744
11143,11143,743
11144,11144,743
11145,11145,742
11146,11146,741
11147,11147,740
11148,11148,739
11149,11149,739
11150,11150,738
11151,11151,737
11152,11152,736
11153,11153,735
11154,11154,735
11155,11155,734
11156,11156,733
11157,11157,732
11158,11158,731
11159,11159,731
11160,11160,730
11161,11161,729
11162,11162,728
11163,11163,727
11164,11164,727
11165,11165,726
11166,11166,725
11167,11167,724
11168,11168,723
11169,11169,722
11170,11170,722
11171,11171,721
11172,11172,720
11173,11173,719
11174,11174,718
11175,11175,718
11176,11176,717
11177,11177,716
11178,11178,715
11179,11179,714
11180,11180,714
11181,11181,713
11182,11182,712
11183,11183,711
11184,11184,710
11185,11185,710
11186,11186,709
11187,11187,708
11188,11188,707
11189,11189,706
11190,11190,706
11191,11191,705
11192,11192,704
11193,11193,703
11194,11194,702
11195,11195,702
11196,11196,701
11197,11197,700
11198,11198,699
11199,11199,699
11200,11200,698
11201,11201,697
11202,11202,696
11203,11203,695
11204,11204,695
11205,11205,694
11206,11206,693
11207,11207,692
11208,11208,692
11209,11209,691
11210,11210,690
11211,11211,689
11212,11212,688
11213,11213,688
11214,11214,687
11215,11215,686
11216,11216,685
11217,11217,685
11218,11218,684
11219,11219,683
11220,11220,682
11221,11221,682
11222,11222,681
11223,11223,680
11224,11224,679
11225,11225,679
11226,11226,678
11227,11227,677
11228,11228,676
11229,11229,676
11230,11230,675
11231,11231,674
11232,11232,674
11233,11233,673
11234,11234,672
11235,11235,671
11236,11236,671
11237,11237,670
11238,11238,669
11239,11239,668
11240,11240,668
11241,11241,667
11242,11242,666
11243,11243,666
11244,11244,665
11245,11245,664
11246,11246,663
11247,11247,663
11248,11248,662
11249,11249,661
11250,11250,661
11251,11251,660
11252,11252,659
11253,11253,658
11254,11254,658
11255,11255,657
11256,11256,656
11257,11257,656
11258,11258,655
11259,11259,654
11260,11260,654
11261,11261,653
11262,11262,652
11263,11263,652
11264,11264,651
11265,11265,650
11266,11266,649
11267,11267,649
11268,11268,648
11269,11269,647
11270,11270,647
11271,11271,646
11272,11272,645
11273,11273,645
11274,11274,644
11275,11275,643
11276,11276,643
11277,11277,642
11278,11278,641
11279,11279,641
11280,11280,640
11281,11281,639
11282,11282,639
11283,11283,638
11284,11284,637
11285,11285,637
11286,11286,637
11287,11287,637
11288,11288,637
11289,11289,637
11290,11290,637
11291,11291,638
11292,11292,638
11293,11293,638
11294,11294,638
11295,11295,639
11296,11296,639
11297,11297,639
11298,11298,640
11299,11299,640
11300,11300,640
11301,11301,641
11302,11302,641
11303,11303,641
11304,11304,642
11305,11305,642
11306,11306,642
11307,11307,643
11308,11308,643
11309,11309,643
11310,11310,643
11311,11311,644
11312,11312,644
11313,11313,644
11314,11314,645
11315,11315,645
11316,11316,645
11317,11317,646
11318,11318,646
11319,11319,646
11320,11320,647
11321,11321,647
11322,11322,647
11323,11323,647
11324,11324,648
11325,11325,648
11326,11326,648
11327,11327,649
11328,11328,649
11329,11329,649
11330,11330,649
11331,11331,650
11332,11332,650
11333,11333,650
11334,11334,651
11335,11335,651
11336,11336,651
11337,11337,651
11338,11338,652
11339,11339,652
11340,11340,652
11341,11341,652
11342,11342,653
11343,11343,653
11344,11344,653
11345,11345,653
11346,11346,654
11347,11347,654
11348,11348,654
11349,11349,655
11350,11350,655
11351,11351,655
11352,11352,655
11353,11353,655
11354,11354,656
11355,11355,656
11356,11356,656
11357,11357,657
11358,11358,657
11359,11359,657
11360,11360,657
11361,11361,657
11362,11362,658
11363,11363,658
11364,11364,658
11365,11365,659
11366,11366,659
11367,11367,659
11368,11368,659
11369,11369,659
11370,11370,660
11371,11371,660
11372,11372,660
11373,11373,660
11374,11374,660
11375,11375,660
11376,11376,660
11377,11377,660
11378,11378,660
11379,11379,660
11380,11380,660
11381,11381,660
11382,11382,660
11383,11383,660
11384,11384,661
11385,11385,661
11386,11386,661
11387,11387,661
11388,11388,662
11389,11389,662
11390,11390,662
11391,11391,662
11392,11392,662
11393,11393,663
11394,11394,663
11395,11395,663
11396,11396,663
11397,11397,664
11398,11398,664
11399,11399,664
11400,11400,664
11401,11401,664
11402,11402,665
11403,11403,665
11404,11404,665
11405,11405,665
11406,11406,665
11407,11407,666
11408,11408,666
11409,11409,666
11410,11410,666
11411,11411,667
11412,11412,667
11413,11413,667
11414,11414,667
11415,11415,667
11416,11416,668
11417,11417,668
11418,11418,668
11419,11419,668
11420,11420,669
11421,11421,669
11422,11422,669
11423,11423,669
11424,11424,669
11425,11425,669
11426,11426,670
11427,11427,670
11428,11428,670
11429,11429,670
11430,11430,670
11431,11431,671
11432,11432,671
11433,11433,671
11434,11434,671
11435,11435,671
11436,11436,672
11437,11437,672
11438,11438,672
11439,11439,672
11440,11440,672
11441,11441,672
11442,11442,673
11443,11443,673
11444,11444,673
11445,11445,673
11446,11446,674
11447,11447,674
11448,11448,674
11449,11449,674
11450,11450,674
11451,11451,674
11452,11452,675
11453,11453,675
11454,11454,675
11455,11455,675
11456,11456,675
11457,11457,675
11458,11458,676
11459,11459,676
11460,11460,676
11461,11461,676
11462,11462,676
11463,11463,677
11464,11464,677
11465,11465,677
11466,11466,677
11467,11467,677
11468,11468,678
11469,11469,678
11470,11470,678
11471,11471,678
11472,11472,678
11473,11473,678
11474,11474,679
11475,11475,679
11476,11476,679
11477,11477,679
11478,11478,679
11479,11479,679
11480,11480,680
11481,11481,680
11482,11482,680
11483,11483,680
11484,11484,680
11485,11485,680
11486,11486,680
11487,11487,680
11488,11488,680
11489,11489,680
11490,11490,680
11491,11491,680
11492,11492,680
11493,11493,680
11494,11494,680
11495,11495,680
11496,11496,680
11497,11497,680
11498,11498,681
11499,11499,681
11500,11500,681
11501,11501,681
11502,11502,681
11503,11503,681
11504,11504,682
11505,11505,682
11506,11506,682
11507,11507,682
11508,11508,682
11509,11509,682
11510,11510,683
11511,11511,683
11512,11512,683
11513,11513,683
11514,11514,683
11515,11515,683
11516,11516,684
11517,11517,683
11518,11518,683
11519,11519,683
11520,11520,683
11521,11521,683
11522,11522,683
11523,11523,683
11524,11524,683
11525,11525,683
11526,11526,683
11527,11527,683
11528,11528,683
11529,11529,684
11530,11530,684
11531,11531,684
11532,11532,684
11533,11533,684
11534,11534,684
11535,11535,684
11536,11536,685
11537,11537,685
11538,11538,685
11539,11539,685
11540,11540,685
11541,11541,685
11542,11542,686
11543,11543,686
11544,11544,686
11545,11545,686
11546,11546,686
11547,11547,686
11548,11548,686
11549,11549,687
11550,11550,687
11551,11551,687
11552,11552,687
11553,11553,687
11554,11554,687
11555,11555,687
11556,11556,687
11557,11557,688
11558,11558,687
11559,11559,687
11560,11560,687
11561,11561,687
11562,11562,687
11563,11563,687
11564,11564,687
11565,11565,687
11566,11566,687
11567,11567,687
11568,11568,687
11569,11569,688
11570,11570,688
11571,11571,688
11572,11572,688
11573,11573,688
11574,11574,688
11575,11575,688
11576,11576,689
11577,11577,689
11578,11578,689
11579,11579,689
11580,11580,689
11581,11581,689
11582,11582,689
11583,11583,689
11584,11584,689
11585,11585,689
11586,11586,689
11587,11587,689
11588,11588,689
11589,11589,689
11590,11590,689
11591,11591,689
11592,11592,689
11593,11593,689
11594,11594,689
11595,11595,689
11596,11596,689
11597,11597,689
11598,11598,689
11599,11599,689
11600,11600,689
11601,11601,689
11602,11602,689
11603,11603,689
11604,11604,689
11605,11605,689
11606,11606,689
11607,11607,689
11608,11608,689
11609,11609,689
11610,11610,690
11611,11611,690
11612,11612,690
11613,11613,690
11614,11614,690
11615,11615,690
11616,11616,690
11617,11617,690
11618,11618,691
11619,11619,691
11620,11620,691
11621,11621,691
11622,11622,691
11623,11623,691
11624,11624,691
11625,11625,691
11626,11626,692
11627,11627,691
11628,11628,691
11629,11629,691
11630,11630,691
11631,11631,691
11632,11632,691
11633,11633,691
11634,11634,691
11635,11635,691
11636,11636,691
11637,11637,691
11638,11638,691
11639,11639,692
11640,11640,692
11641,11641,691
11642,11642,691
11643,11643,691
11644,11644,691
11645,11645,691
11646,11646,691
11647,11647,691
11648,11648,691
11649,11649,691
11650,11650,691
11651,11651,691
11652,11652,691
11653,11653,691
11654,11654,691
11655,11655,691
11656,11656,691
11657,11657,691
11658,11658,691
11659,11659,691
11660,11660,691
11661,11661,691
11662,11662,691
11663,11663,691
11664,11664,691
11665,11665,691
11666,11666,691
11667,11667,691
11668,11668,691
11669,11669,691
11670,11670,691
11671,11671,691
11672,11672,691
11673,11673,691
11674,11674,691
11675,11675,691
11676,11676,691
11677,11677,691
11678,11678,691
11679,11679,691
11680,11680,691
11681,11681,691
11682,11682,691
11683,11683,691
11684,11684,691
11685,11685,691
11686,11686,691
11687,11687,691
11688,11688,691
11689,11689,691
11690,11690,691
11691,11691,691
11692,11692,691
11693,11693,691
11694,11694,691
11695,11695,692
11696,11696,692
11697,11697,692
11698,11698,692
11699,11699,692
11700,11700,692
11701,11701,692
11702,11702,692
11703,11703,692
11704,11704,692
11705,11705,692
11706,11706,692
11707,11707,692
11708,11708,692
11709,11709,692
11710,11710,692
11711,11711,692
11712,11712,692
11713,11713,692
11714,11714,692
11715,11715,692
11716,11716,692
11717,11717,692
11718,11718,693
11719,11719,693
11720,11720,693
11721,11721,693
11722,11722,693
11723,11723,693
11724,11724,693
11725,11725,693
11726,11726,693
11727,11727,693
11728,11728,693
11729,11729,693
11730,11730,693
11731,11731,693
11732,11732,693
11733,11733,693
11734,11734,692
11735,11735,692
11736,11736,692
11737,11737,692
11738,11738,692
11739,11739,692
11740,11740,692
11741,11741,692
11742,11742,692
11743,11743,692
11744,11744,692
11745,11745,692
11746,11746,692
11747,11747,693
11748,11748,693
11749,11749,693
11750,11750,693
11751,11751,693
11752,11752,693
11753,11753,693
11754,11754,693
11755,11755,693
11756,11756,694
11757,11757,694
11758,11758,694
11759,11759,693
11760,11760,693
11761,11761,693
11762,11762,693
11763,11763,693
11764,11764,693
11765,11765,693
11766,11766,693
11767,11767,693
11768,11768,693
11769,11769,693
11770,11770,693
11771,11771,693
11772,11772,694
11773,11773,694
11774,11774,694
11775,11775,694
11776,11776,694
11777,11777,694
11778,11778,694
11779,11779,694
11780,11780,694
11781,11781,694
11782,11782,695
11783,11783,695
11784,11784,695
11785,11785,695
11786,11786,695
11787,11787,695
11788,11788,695
11789,11789,695
11790,11790,695
11791,11791,695
11792,11792,695
11793,11793,696
11794,11794,696
11795,11795,696
11796,11796,696
11797,11797,696
11798,11798,696
11799,11799,696
11800,11800,696
11801,11801,696
11802,11802,696
11803,11803,696
11804,11804,696
11805,11805,696
11806,11806,696
11807,11807,696
11808,11808,696
11809,11809,696
11810,11810,696
11811,11811,696
11812,11812,696
11813,11813,696
11814,11814,696
11815,11815,696
11816,11816,696
11817,11817,696
11818,11818,696
11819,11819,697
11820,11820,697
11821,11821,697
11822,11822,697
11823,11823,697
11824,11824,697
11825,11825,697
11826,11826,697
11827,11827,697
11828,11828,697
11829,11829,697
11830,11830,697
11831,11831,697
11832,11832,697
11833,11833,696
11834,11834,696
11835,11835,696
11836,11836,696
11837,11837,696
11838,11838,696
11839,11839,696
11840,11840,696
11841,11841,696
11842,11842,696
11843,11843,696
11844,11844,696
11845,11845,696
11846,11846,696
11847,11847,696
11848,11848,696
11849,11849,696
11850,11850,696
11851,11851,696
11852,11852,696
11853,11853,696
11854,11854,696
11855,11855,696
11856,11856,696
11857,11857,696
11858,11858,696
11859,11859,696
11860,11860,696
11861,11861,696
11862,11862,696
11863,11863,696
11864,11864,696
11865,11865,696
11866,11866,696
11867,11867,696
11868,11868,696
11869,11869,696
11870,11870,696
11871,11871,696
11872,11872,696
11873,11873,696
11874,11874,696
11875,11875,696
11876,11876,696
11877,11877,696
11878,11878,696
11879,11879,696
11880,11880,696
11881,11881,696
11882,11882,696
11883,11883,696
11884,11884,696
11885,11885,696
11886,11886,696
11887,11887,696
11888,11888,696
11889,11889,695
11890,11890,695
11891,11891,695
11892,11892,695
11893,11893,695
11894,11894,695
11895,11895,695
11896,11896,695
11897,11897,695
11898,11898,695
11899,11899,695
11900,11900,695
11901,11901,695
11902,11902,695
11903,11903,695
11904,11904,695
11905,11905,695
11906,11906,695
11907,11907,695
11908,11908,695
11909,11909,695
11910,11910,695
11911,11911,695
11912,11912,695
11913,11913,695
11914,11914,695
11915,11915,695
11916,11916,695
11917,11917,695
11918,11918,694
11919,11919,694
11920,11920,694
11921,11921,694
11922,11922,694
11923,11923,694
11924,11924,694
11925,11925,694
11926,11926,694
11927,11927,694
11928,11928,694
11929,11929,694
11930,11930,693
11931,11931,693
11932,11932,693
11933,11933,693
11934,11934,693
11935,11935,693
11936,11936,693
11937,11937,693
11938,11938,693
11939,11939,693
11940,11940,693
11941,11941,693
11942,11942,693
11943,11943,693
11944,11944,693
11945,11945,693
11946,11946,693
11947,11947,693
11948,11948,693
11949,11949,693
11950,11950,693
11951,11951,692
11952,11952,692
11953,11953,692
11954,11954,692
11955,11955,692
11956,11956,692
11957,11957,692
11958,11958,692
11959,11959,692
11960,11960,692
11961,11961,692
11962,11962,692
11963,11963,692
11964,11964,692
11965,11965,692
11966,11966,692
11967,11967,692
11968,11968,693
11969,11969,693
11970,11970,692
11971,11971,692
11972,11972,692
11973,11973,692
11974,11974,692
11975,11975,692
11976,11976,692
11977,11977,692
11978,11978,692
11979,11979,692
11980,11980,692
11981,11981,692
11982,11982,692
11983,11983,692
11984,11984,692
11985,11985,692
11986,11986,692
11987,11987,691
11988,11988,691
11989,11989,691
11990,11990,691
11991,11991,691
11992,11992,691
11993,11993,691
11994,11994,691
11995,11995,691
11996,11996,691
11997,11997,691
11998,11998,690
11999,11999,690
12000,12000,690
12001,12001,690
12002,12002,690
12003,12003,690
12004,12004,690
12005,12005,690
12006,12006,690
12007,12007,690
12008,12008,690
12009,12009,690
12010,12010,690
12011,12011,690
12012,12012,690
12013,12013,690
12014,12014,690
12015,12015,689
12016,12016,689
12017,12017,689
12018,12018,689
12019,12019,689
12020,12020,689
12021,12021,689
12022,12022,689
12023,12023,689
12024,12024,689
12025,12025,689
12026,12026,689
12027,12027,689
12028,12028,689
12029,12029,689
12030,12030,689
12031,12031,689
12032,12032,689
12033,12033,689
12034,12034,689
12035,12035,689
12036,12036,689
12037,12037,689
12038,12038,689
12039,12039,689
12040,12040,689
12041,12041,688
12042,12042,688
12043,12043,688
12044,12044,688
12045,12045,688
12046,12046,688
12047,12047,688
12048,12048,688
12049,12049,688
12050,12050,687
12051,12051,687
12052,12052,687
12053,12053,687
12054,12054,687
12055,12055,687
12056,12056,687
12057,12057,687
12058,12058,687
12059,12059,687
12060,12060,687
12061,12061,687
12062,12062,686
12063,12063,686
12064,12064,686
12065,12065,686
12066,12066,686
12067,12067,685
12068,12068,685
12069,12069,685
12070,12070,685
12071,12071,685
12072,12072,685
12073,12073,685
12074,12074,685
12075,12075,685
12076,12076,684
12077,12077,684
12078,12078,684
12079,12079,684
12080,12080,684
12081,12081,684
12082,12082,683
12083,12083,683
12084,12084,683
12085,12085,683
12086,12086,683
12087,12087,683
12088,12088,683
12089,12089,683
12090,12090,683
12091,12091,683
12092,12092,683
12093,12093,682
12094,12094,682
12095,12095,682
12096,12096,682
12097,12097,682
12098,12098,682
12099,12099,682
12100,12100,682
12101,12101,682
12102,12102,682
12103,12103,682
12104,12104,682
12105,12105,682
12106,12106,682
12107,12107,682
12108,12108,682
12109,12109,682
12110,12110,682
12111,12111,682
12112,12112,682
12113,12113,682
12114,12114,682
12115,12115,681
12116,12116,680
12117,12117,680
12118,12118,679
12119,12119,679
12120,12120,678
12121,12121,678
12122,12122,677
12123,12123,677
12124,12124,676
12125,12125,675
12126,12126,675
12127,12127,674
12128,12128,674
12129,12129,673
12130,12130,672
12131,12131,672
12132,12132,671
12133,12133,671
12134,12134,670
12135,12135,669
12136,12136,669
12137,12137,668
12138,12138,667
12139,12139,667
12140,12140,666
12141,12141,666
12142,12142,665
12143,12143,664
12144,12144,664
12145,12145,663
12146,12146,662
12147,12147,662
12148,12148,661
12149,12149,660
12150,12150,660
12151,12151,659
12152,12152,658
12153,12153,658
12154,12154,657
12155,12155,656
12156,12156,655
12157,12157,655
12158,12158,654
12159,12159,653
12160,12160,653
12161,12161,652
12162,12162,651
12163,12163,650
12164,12164,650
12165,12165,649
12166,12166,648
12167,12167,647
12168,12168,647
12169,12169,646
12170,12170,645
12171,12171,644
12172,12172,643
12173,12173,643
12174,12174,642
12175,12175,641
12176,12176,640
12177,12177,639
12178,12178,639
12179,12179,638
12180,12180,637
12181,12181,636
12182,12182,635
12183,12183,634
12184,12184,633
12185,12185,633
12186,12186,632
12187,12187,631
12188,12188,630
12189,12189,629
12190,12190,628
12191,12191,627
12192,12192,627
12193,12193,626
12194,12194,625
12195,12195,624
12196,12196,623
12197,12197,622
12198,12198,622
12199,12199,621
12200,12200,620
12201,12201,619
12202,12202,618
12203,12203,617
12204,12204,616
12205,12205,616
12206,12206,615
12207,12207,614
12208,12208,613
12209,12209,612
12210,12210,611
12211,12211,611
12212,12212,610
12213,12213,609
12214,12214,608
12215,12215,607
12216,12216,606
12217,12217,606
12218,12218,605
12219,12219,604
12220,12220,603
12221,12221,602
12222,12222,601
12223,12223,601
12224,12224,600
12225,12225,599
12226,12226,598
12227,12227,597
12228,12228,597
12229,12229,596
12230,12230,595
12231,12231,594
12232,12232,593
12233,12233,593
12234,12234,592
12235,12235,591
12236,12236,590
12237,12237,589
12238,12238,589
12239,12239,588
12240,12240,587
12241,12241,586
12242,12242,585
12243,12243,585
12244,12244,584
12245,12245,583
12246,12246,582
12247,12247,582
12248,12248,581
12249,12249,580
12250,12250,579
12251,12251,578
12252,12252,578
12253,12253,577
12254,12254,576
12255,12255,575
12256,12256,575
12257,12257,574
12258,12258,573
12259,12259,572
12260,12260,572
12261,12261,571
12262,12262,570
12263,12263,569
12264,12264,568
12265,12265,568
12266,12266,567
12267,12267,566
12268,12268,565
12269,12269,565
12270,12270,564
12271,12271,563
12272,12272,563
12273,12273,562
12274,12274,561
12275,12275,560
12276,12276,560
12277,12277,559
12278,12278,558
12279,12279,557
12280,12280,557
12281,12281,556
12282,12282,555
12283,12283,554
12284,12284,554
12285,12285,553
12286,12286,552
12287,12287,552
12288,12288,551
12289,12289,550
12290,12290,549
12291,12291,549
12292,12292,548
12293,12293,547
12294,12294,547
12295,12295,546
12296,12296,545
12297,12297,544
12298,12298,544
12299,12299,543
12300,12300,542
12301,12301,542
12302,12302,541
12303,12303,540
12304,12304,539
12305,12305,539
12306,12306,538
12307,12307,537
12308,12308,537
12309,12309,536
12310,12310,535
12311,12311,535
12312,12312,534
12313,12313,533
12314,12314,533
12315,12315,532
12316,12316,531
12317,12317,531
12318,12318,530
12319,12319,529
12320,12320,528
12321,12321,528
12322,12322,527
12323,12323,526
12324,12324,526
12325,12325,525
12326,12326,524
12327,12327,524
12328,12328,524
12329,12329,524
12330,12330,524
12331,12331,524
12332,12332,524
12333,12333,524
12334,12334,524
12335,12335,524
12336,12336,524
12337,12337,525
12338,12338,525
12339,12339,525
12340,12340,526
12341,12341,526
12342,12342,526
12343,12343,527
12344,12344,526
12345,12345,526
12346,12346,526
12347,12347,526
12348,12348,526
12349,12349,526
12350,12350,526
12351,12351,526
12352,12352,527
12353,12353,527
12354,12354,527
12355,12355,527
12356,12356,528
12357,12357,528
12358,12358,528
12359,12359,529
12360,12360,529
12361,12361,529
12362,12362,529
12363,12363,530
12364,12364,530
12365,12365,530
12366,12366,531
12367,12367,531
12368,12368,531
12369,12369,532
12370,12370,532
12371,12371,532
12372,12372,532
12373,12373,532
12374,12374,532
12375,12375,532
12376,12376,532
12377,12377,532
12378,12378,532
12379,12379,532
12380,12380,532
