,Request Id,request_preemption_time,cdf
522,522,40.278237044186255,0.935
876,876,40.28826409011219,0.9355
1579,1579,40.312121828996055,0.936
993,993,40.331357878450376,0.9365
1936,1936,40.38463303084029,0.937
1816,1816,40.38854506799794,0.9375
1117,1117,40.40039391313803,0.938
1227,1227,40.40968634375105,0.9385
763,763,40.460846277981375,0.939
639,639,40.4871883099629,0.9395
877,877,40.488195938129536,0.94
1349,1349,40.50312949126396,0.9405
1468,1468,40.51514666141543,0.941
1580,1580,40.579323354786425,0.9415
1118,1118,40.595187830488726,0.942
1817,1817,40.63137625131549,0.9425
764,764,40.65474881399871,0.943
994,994,40.684142647946544,0.9435
1937,1937,40.68591738427381,0.944
640,640,40.73102006349012,0.9445
878,878,40.73102712144731,0.945
1350,1350,40.7570876720639,0.9455
1228,1228,40.75908146767324,0.946
1469,1469,40.783825362748644,0.9465
1581,1581,40.82063913543732,0.947
1704,1704,40.8227000078125,0.9475
1119,1119,40.83296480580651,0.948
995,995,40.837000045996774,0.9485
765,765,40.89173270131647,0.949
1818,1818,40.900105333448664,0.9495
523,523,40.95738456824151,0.95
641,641,40.97274647301737,0.9505
1470,1470,40.98264617076586,0.951
1351,1351,40.99301005538143,0.9515
1229,1229,41.00299706699104,0.952
1705,1705,41.0126134024963,0.9525
879,879,41.04312637408117,0.953
996,996,41.07639673331454,0.9535
1819,1819,41.101485629465856,0.954
1120,1120,41.13362592724036,0.9545
766,766,41.1474832234498,0.955
524,524,41.16623708337917,0.9555
642,642,41.16781700903471,0.956
1352,1352,41.18324479406522,0.9565
880,880,41.2443661260985,0.957
1471,1471,41.2905027353994,0.9575
1706,1706,41.30688459326325,0.958
1938,1938,41.31566036662821,0.9585
1121,1121,41.326862980591045,0.959
1820,1820,41.344316812783404,0.9595
997,997,41.378840254748354,0.96
767,767,41.383394609434276,0.9605
1582,1582,41.409831593157946,0.961
881,881,41.44364107811583,0.9615
1230,1230,41.444936817194446,0.962
1353,1353,41.477744123498724,0.9625
1472,1472,41.48943759141662,0.963
1707,1707,41.498963875947084,0.9635
1939,1939,41.5092678626454,0.964
643,643,41.514682860968946,0.9645
1122,1122,41.51952686060838,0.965
1821,1821,41.54335931680055,0.9655
998,998,41.57324366543236,0.966
768,768,41.575069689451595,0.9665
882,882,41.6425553474665,0.967
1354,1354,41.66976286218255,0.9675
1583,1583,41.71851869859154,0.968
1708,1708,41.73243350193127,0.9685
1940,1940,41.76696232077859,0.969
999,999,41.76754658544968,0.9695
1473,1473,41.77337956603458,0.97
1123,1123,41.81885665404218,0.9705
525,525,41.83563319303471,0.971
1822,1822,41.85528034223421,0.9715
1355,1355,41.86003484886635,0.972
769,769,41.87215500288539,0.9725
883,883,41.90922874959983,0.973
1584,1584,41.916467325275335,0.9735
1709,1709,41.92211444861516,0.974
1000,1000,41.96159376146704,0.9745
1231,1231,41.973415671544785,0.975
1941,1941,42.00495945609612,0.9755
1823,1823,42.010858518950954,0.976
1124,1124,42.01115730327848,0.9765
526,526,42.02541976105206,0.977
1356,1356,42.05007438755024,0.9775
770,770,42.06597267490275,0.978
644,644,42.08274180738249,0.9785
884,884,42.15062555425095,0.979
1585,1585,42.157292108592856,0.9795
1710,1710,42.17011573676734,0.98
1942,1942,42.1986863761133,0.9805
1125,1125,42.20281512584813,0.981
1824,1824,42.251637627601895,0.9815
771,771,42.256747553472394,0.982
1001,1001,42.26455381410085,0.9825
527,527,42.316986525152515,0.983
645,645,42.31961267070028,0.9835
1357,1357,42.342810334736214,0.984
1474,1474,42.34364190407621,0.9845
1711,1711,42.35862803827035,0.985
1126,1126,42.3867976844179,0.9855
1943,1943,42.43417803943089,0.986
772,772,42.44728998404207,0.9865
1002,1002,42.45876814745151,0.987
528,528,42.46393494186941,0.9875
1358,1358,42.531322636239224,0.988
646,646,42.533582577533195,0.9885
1712,1712,42.58974126125793,0.989
1475,1475,42.606826560761874,0.9895
1127,1127,42.632019785370346,0.99
1944,1944,42.64457488396533,0.9905
1003,1003,42.65049457802115,0.991
773,773,42.68911580126115,0.9915
529,529,42.696354381187206,0.992
1359,1359,42.71928845789455,0.9925
647,647,42.72924824955055,0.993
1713,1713,42.76974744009419,0.9935
1128,1128,42.814890908054394,0.994
1945,1945,42.836448141201686,0.9945
774,774,42.87274642809757,0.995
1360,1360,42.89939098354989,0.9955
530,530,42.928272668505,0.996
648,648,42.96635156086836,0.9965
1714,1714,43.009153806798736,0.997
1129,1129,43.037782088223025,0.9975
531,531,43.073615837221894,0.998
775,775,43.094971843085204,0.9985
1361,1361,43.13889369707351,0.999
1715,1715,43.150858189483756,0.9995
1362,1362,43.3619378000609,1.0
