,Request Id,request_scheduling_delay,cdf
1696,1696,269.56440394047195,0.8055
1697,1697,269.6280346334402,0.806
1688,1688,269.6718564891924,0.8065
1689,1689,269.6898056642066,0.807
1685,1685,269.7702038784408,0.8075
1681,1681,269.7791327500388,0.808
1687,1687,269.80960385617306,0.8085
1686,1686,269.8250360789389,0.809
1680,1680,269.8337923240727,0.8095
1683,1683,269.87518221901433,0.81
1682,1682,269.8889659138759,0.8105
1678,1678,269.91191426378805,0.811
1677,1677,269.9169254275546,0.8115
1684,1684,269.9222308094745,0.812
1679,1679,269.99613031671464,0.8125
1675,1675,270.4158791931493,0.813
1676,1676,270.4232441354015,0.8135
1674,1674,270.9351920552243,0.814
1673,1673,272.16501608596207,0.8145
1672,1672,272.2085163909483,0.815
1669,1669,272.4295422734794,0.8155
1670,1670,272.44314893304755,0.816
1671,1671,272.4740332385649,0.8165
1667,1667,272.4782569960653,0.817
1666,1666,272.4909000818192,0.8175
1668,1668,272.49113486819596,0.818
1665,1665,272.7143222378218,0.8185
1662,1662,272.98731505939753,0.819
1663,1663,272.9900802011968,0.8195
1664,1664,273.0446645420241,0.82
1661,1661,273.04940117770167,0.8205
1660,1660,273.06234509522784,0.821
1659,1659,273.2430055820108,0.8215
1658,1658,273.54556626568467,0.822
1657,1657,273.79170549619215,0.8225
1654,1654,274.02726084296313,0.823
1655,1655,274.0364588624384,0.8235
1653,1653,274.07974028878465,0.824
1656,1656,274.0925567273038,0.8245
1652,1652,274.3377119237475,0.825
1651,1651,274.43416017665237,0.8255
1649,1649,274.53156167858754,0.826
1650,1650,274.5316024990663,0.8265
1648,1648,274.95707484804717,0.827
1647,1647,274.9896691517382,0.8275
1646,1646,275.3827855575126,0.828
1645,1645,275.87781163710287,0.8285
1644,1644,276.5442367145555,0.829
1643,1643,276.9914968162048,0.8295
1642,1642,277.35669180189603,0.83
1641,1641,277.37741424328203,0.8305
1640,1640,277.71082874084266,0.831
1638,1638,277.96378185170744,0.8315
1639,1639,277.99698896257956,0.832
1637,1637,278.1388483517103,0.8325
1634,1634,278.4369700564803,0.833
1636,1636,278.44482750800785,0.8335
1635,1635,278.46567889757296,0.834
1633,1633,278.8514280731877,0.8345
1632,1632,279.2626071361283,0.835
1631,1631,279.4858272634421,0.8355
1628,1628,279.7596044908647,0.836
1630,1630,279.8142611555443,0.8365
1629,1629,279.81929074095484,0.837
1627,1627,280.0119811534613,0.8375
1626,1626,280.0792429100272,0.838
1625,1625,280.09813578141944,0.8385
1624,1624,280.2505674097683,0.839
1623,1623,280.4794041947543,0.8395
1622,1622,280.6519524683559,0.84
1621,1621,281.0043244032192,0.8405
1619,1619,281.2839541845106,0.841
1620,1620,281.3095122181211,0.8415
1618,1618,281.5359416880129,0.842
1617,1617,281.97211940536164,0.8425
1615,1615,282.99517201776075,0.843
1616,1616,283.0270780668706,0.8435
1614,1614,283.1117874535443,0.844
1613,1613,283.17095209635966,0.8445
1611,1611,283.3521709551416,0.845
1612,1612,283.38404069513064,0.8455
1610,1610,283.6652375179842,0.846
1609,1609,283.76243184791997,0.8465
1608,1608,283.80972676797234,0.847
1607,1607,283.88732655860724,0.8475
1606,1606,284.67941538485155,0.848
1604,1604,284.9079993097428,0.8485
1605,1605,284.9672582948979,0.849
1602,1602,285.04782570101236,0.8495
1603,1603,285.10726816273916,0.85
1601,1601,285.36290743944744,0.8505
1600,1600,285.370129449803,0.851
1599,1599,285.5917494187668,0.8515
1598,1598,286.01653187407396,0.852
1596,1596,286.158607554448,0.8525
1597,1597,286.1649670588467,0.853
1595,1595,286.38736130628297,0.8535
1594,1594,286.88655421090357,0.854
1593,1593,286.9307851453406,0.8545
1592,1592,287.37771408692555,0.855
1590,1590,287.4165987638245,0.8555
1591,1591,287.4736566092386,0.856
1589,1589,287.6040939425659,0.8565
1588,1588,287.9726006210019,0.857
1587,1587,288.21025615194003,0.8575
1586,1586,288.2317012737516,0.858
1824,1824,294.56051578594116,0.8585
1823,1823,295.08865608854614,0.859
1822,1822,295.1112683115786,0.8595
1821,1821,295.370542950362,0.86
1820,1820,295.51433076356267,0.8605
1819,1819,295.8903641667529,0.861
1818,1818,296.3346255562718,0.8615
1817,1817,296.6331611844893,0.862
1816,1816,296.9213108519032,0.8625
1811,1811,297.0047132245712,0.863
1812,1812,297.02509088220216,0.8635
1810,1810,297.07042532873965,0.864
1813,1813,297.08867376335076,0.8645
1814,1814,297.10477114438856,0.865
1815,1815,297.15196912604677,0.8655
1809,1809,297.48074679419,0.866
1808,1808,297.8806981132341,0.8665
1807,1807,297.8964888258054,0.867
1805,1805,298.0372552830934,0.8675
1806,1806,298.04803565205225,0.868
1804,1804,298.07504761557277,0.8685
1803,1803,298.1308306010142,0.869
1802,1802,298.3339211072157,0.8695
1799,1799,298.51592994987425,0.87
1800,1800,298.51936640743236,0.8705
1801,1801,298.55297096740753,0.871
1798,1798,299.14087496847355,0.8715
1797,1797,299.51429156376946,0.872
1796,1796,299.543255424585,0.8725
1794,1794,299.7010527759404,0.873
1795,1795,299.72469319779884,0.8735
1792,1792,300.48236892101886,0.874
1793,1793,300.5219027142898,0.8745
1791,1791,301.04183620775495,0.875
1790,1790,301.10285804797775,0.8755
1789,1789,301.519251366787,0.876
1788,1788,301.58196327668844,0.8765
1786,1786,301.77878901043107,0.877
1787,1787,301.8493807354453,0.8775
1785,1785,301.89647622622334,0.878
1783,1783,302.1860767722129,0.8785
1784,1784,302.29255978379433,0.879
1782,1782,302.29944233125826,0.8795
1781,1781,303.02173575744916,0.88
1780,1780,303.05334552693853,0.8805
1779,1779,303.21662832146666,0.881
1777,1777,303.7198431982588,0.8815
1778,1778,303.80790152105806,0.882
1773,1773,304.0028320657415,0.8825
1774,1774,304.0345461311624,0.883
1776,1776,304.03947893216497,0.8835
1775,1775,304.10356831583346,0.884
1771,1771,304.2425179779383,0.8845
1772,1772,304.2582248182943,0.885
1770,1770,304.425944240409,0.8855
1769,1769,304.4530428656091,0.886
1766,1766,304.75160706498787,0.8865
1767,1767,304.7799676939646,0.887
1768,1768,304.83639073584504,0.8875
1765,1765,304.96061893111704,0.888
1762,1762,305.13377871693797,0.8885
1764,1764,305.14339994244466,0.889
1763,1763,305.1776265255342,0.8895
1759,1759,305.8005179004958,0.89
1760,1760,305.8259217519472,0.8905
1761,1761,305.8265671930615,0.891
1757,1757,305.9178684661287,0.8915
1758,1758,305.97504233977435,0.892
1756,1756,305.9929237099088,0.8925
1754,1754,306.11807668007026,0.893
1755,1755,306.1429802732249,0.8935
1753,1753,306.5470484300636,0.894
1751,1751,306.8479419091652,0.8945
1752,1752,306.89408574811114,0.895
1747,1747,306.9837313485128,0.8955
1749,1749,307.0073121559065,0.896
1748,1748,307.0204891542275,0.8965
1750,1750,307.0499094254222,0.897
1744,1744,307.29689873334627,0.8975
1745,1745,307.3376152735787,0.898
1746,1746,307.3498135086886,0.8985
1743,1743,307.44604753233216,0.899
1741,1741,307.5070820988246,0.8995
1742,1742,307.5107941365148,0.9
1740,1740,307.7241297047977,0.9005
1739,1739,307.9718532108006,0.901
1738,1738,308.02075696064526,0.9015
1737,1737,308.91942313257715,0.902
1736,1736,309.02654543533845,0.9025
1731,1731,309.1597013403708,0.903
1732,1732,309.2333807183883,0.9035
1735,1735,309.2565901151285,0.904
1733,1733,309.2567091670867,0.9045
1734,1734,309.297914831473,0.905
1729,1729,309.51579367425444,0.9055
1730,1730,309.5619010479555,0.906
1728,1728,309.58172434227424,0.9065
1727,1727,309.81165768200736,0.907
1723,1723,309.84796449358004,0.9075
1724,1724,309.8731426126653,0.908
1725,1725,309.9134571700515,0.9085
1726,1726,309.98069302399625,0.909
1722,1722,310.0545205252761,0.9095
1721,1721,310.47434426526354,0.91
1720,1720,310.4964177576766,0.9105
1719,1719,310.510639725757,0.911
1718,1718,310.8760940223908,0.9115
1717,1717,311.3468481208186,0.912
1716,1716,311.43443348990485,0.9125
1945,1945,314.8005078115244,0.913
1944,1944,314.9788739327546,0.9135
1943,1943,315.3306996315905,0.914
1942,1942,315.4455720787853,0.9145
1941,1941,315.5049137236265,0.915
1940,1940,315.531388027507,0.9155
1939,1939,315.78213032994415,0.916
1938,1938,315.83648506509394,0.9165
1937,1937,315.93582472643,0.917
1936,1936,316.0125439998925,0.9175
1929,1929,316.28429494609424,0.918
1930,1930,316.3060890766842,0.9185
1931,1931,316.34873660100624,0.919
1932,1932,316.38848732355194,0.9195
1933,1933,316.50312409357446,0.92
1935,1935,316.5443937832122,0.9205
1934,1934,316.55501832069547,0.921
1927,1927,316.61397939950984,0.9215
1926,1926,316.6452930163294,0.922
1925,1925,316.6813234577601,0.9225
1928,1928,316.68488337148835,0.923
1924,1924,316.9519243039443,0.9235
1923,1923,317.35087729378245,0.924
1922,1922,317.56816271252575,0.9245
1921,1921,317.578994506708,0.925
1920,1920,317.59935169655904,0.9255
1919,1919,317.6531845731994,0.926
1918,1918,317.8121799103983,0.9265
1917,1917,317.93221502225873,0.927
1916,1916,317.9680009609835,0.9275
1915,1915,318.0904504384537,0.928
1914,1914,318.29741939061665,0.9285
1913,1913,318.3377824617702,0.929
1911,1911,318.49955318429403,0.9295
1912,1912,318.54161878209806,0.93
1910,1910,318.63861953834487,0.9305
1909,1909,319.8116618614845,0.931
1908,1908,320.22846435548837,0.9315
1906,1906,320.50438885500375,0.932
1905,1905,320.50693986664686,0.9325
1904,1904,320.56698918185634,0.933
1907,1907,320.5698358725485,0.9335
1903,1903,320.64046481228365,0.934
1901,1901,321.13715466624024,0.9345
1902,1902,321.1654765637176,0.935
1899,1899,321.2128009548571,0.9355
1900,1900,321.27064885215,0.936
1898,1898,321.3553714332933,0.9365
1897,1897,321.98387394759806,0.937
1896,1896,322.25193877638384,0.9375
1894,1894,322.7291002711087,0.938
1895,1895,322.8068139314836,0.9385
1893,1893,322.86817259893303,0.939
1892,1892,322.9338881496951,0.9395
1891,1891,323.0085127531765,0.94
1890,1890,323.2211439462681,0.9405
1888,1888,323.27194459326864,0.941
1889,1889,323.3075026572913,0.9415
1887,1887,323.5438955668636,0.942
1886,1886,324.14475154893086,0.9425
1885,1885,324.38903386469826,0.943
1884,1884,324.62740758290937,0.9435
1883,1883,324.8277198885863,0.944
1882,1882,325.05118514050747,0.9445
1881,1881,325.13637902131615,0.945
1880,1880,325.14642440503866,0.9455
1879,1879,325.1553751506342,0.946
1875,1875,325.23658570383026,0.9465
1876,1876,325.24997839738097,0.947
1877,1877,325.261386283722,0.9475
1878,1878,325.30386470572387,0.948
1874,1874,325.8837921464773,0.9485
1873,1873,326.1993219474476,0.949
1871,1871,326.3612792170377,0.9495
1872,1872,326.3902111553654,0.95
1870,1870,326.8052695486789,0.9505
1868,1868,326.9132490716538,0.951
1869,1869,327.025567087136,0.9515
1867,1867,327.6393495502278,0.952
1864,1864,328.2712533482833,0.9525
1865,1865,328.31999900551034,0.953
1866,1866,328.32320034035206,0.9535
1863,1863,328.56074254910595,0.954
1862,1862,328.9349117728889,0.9545
1861,1861,328.9602216440521,0.955
1860,1860,329.0236307769279,0.9555
1859,1859,329.52653218126835,0.956
1858,1858,329.75584736513605,0.9565
1857,1857,329.9388846183752,0.957
1856,1856,330.46584487533033,0.9575
1855,1855,330.62236420299433,0.958
1854,1854,331.5555212161112,0.9585
1853,1853,332.91944903111363,0.959
1846,1846,333.1277472608792,0.9595
1849,1849,333.1602217832885,0.96
1847,1847,333.1890364515327,0.9605
1850,1850,333.19720275184875,0.961
1852,1852,333.20896869090075,0.9615
1848,1848,333.233238787626,0.962
1851,1851,333.25912778111405,0.9625
1845,1845,333.44974148604615,0.963
1844,1844,333.60096029626175,0.9635
1843,1843,333.80842146635564,0.964
1842,1842,334.3551532980197,0.9645
1840,1840,334.36889641389723,0.965
1841,1841,334.3896596276335,0.9655
1839,1839,334.4060548095329,0.966
1838,1838,334.560024263499,0.9665
1837,1837,334.6362610790896,0.967
1835,1835,334.6728424879532,0.9675
1836,1836,334.69004031091276,0.968
1833,1833,334.850418808826,0.9685
1834,1834,334.8941809389132,0.969
1832,1832,335.1599397404,0.9695
1831,1831,335.29284944706865,0.97
1830,1830,335.48819241643133,0.9705
1829,1829,335.96161817806035,0.971
1828,1828,336.4054754509058,0.9715
1826,1826,336.5179281948719,0.972
1825,1825,336.54282083444025,0.9725
1827,1827,336.5813838199926,0.973
1999,1999,350.6611460834312,0.9735
1997,1997,350.73368124116314,0.974
1995,1995,350.7680277974113,0.9745
1998,1998,350.78016815106116,0.975
1996,1996,350.78295103588243,0.9755
1994,1994,350.8879807918047,0.976
1993,1993,350.8885580891688,0.9765
1992,1992,350.89910159748365,0.977
1991,1991,351.0677149586823,0.9775
1988,1988,351.0762309954051,0.978
1990,1990,351.1178820371894,0.9785
1989,1989,351.13756812744305,0.979
1987,1987,351.4159644771395,0.9795
1986,1986,351.80379695341355,0.98
1985,1985,352.25284397132754,0.9805
1983,1983,352.31686554488886,0.981
1984,1984,352.3455728023709,0.9815
1982,1982,352.5796859552532,0.982
1981,1981,352.73194030922957,0.9825
1980,1980,353.4702537603788,0.983
1979,1979,353.4879603803377,0.9835
1978,1978,353.589977539416,0.984
1977,1977,353.7839053626021,0.9845
1974,1974,353.8807647808582,0.985
1975,1975,353.8933432180927,0.9855
1973,1973,353.9337003587187,0.986
1976,1976,353.94255105403073,0.9865
1972,1972,354.1969619066835,0.987
1971,1971,354.20695158254586,0.9875
1969,1969,354.4609383061245,0.988
1970,1970,354.4668310931783,0.9885
1967,1967,354.59708807504677,0.989
1968,1968,354.6070339788371,0.9895
1966,1966,354.71403855570617,0.99
1965,1965,354.82077905251856,0.9905
1964,1964,355.26739562749896,0.991
1963,1963,355.33365022237047,0.9915
1962,1962,355.39468245379635,0.992
1961,1961,355.78891356235044,0.9925
1958,1958,355.79143251292334,0.993
1959,1959,355.83288031260844,0.9935
1960,1960,355.8455906632981,0.994
1957,1957,356.17551471429283,0.9945
1956,1956,356.4216652587734,0.995
1955,1955,357.3488177381052,0.9955
1952,1952,357.4310922227686,0.996
1953,1953,357.43282684005305,0.9965
1954,1954,357.44141734673946,0.997
1951,1951,357.48679832908954,0.9975
1950,1950,357.5940791604731,0.998
1949,1949,357.6445986501002,0.9985
1948,1948,357.8550240133071,0.999
1946,1946,358.0513029666734,0.9995
1947,1947,358.0630892143581,1.0
