,Request Id,request_e2e_time,cdf
1604,1604,334.45846683327926,0.811
1602,1602,334.5872294378821,0.8115
1605,1605,334.5892772925505,0.812
1603,1603,334.65163247560895,0.8125
1570,1570,334.74452047682325,0.813
1601,1601,334.8970133203171,0.8135
1600,1600,334.9602155758364,0.814
1571,1571,334.9757387049916,0.8145
1599,1599,335.1077648514841,0.815
1572,1572,335.1858677597263,0.8155
1598,1598,335.5268887467912,0.816
1573,1573,335.5395852335146,0.8165
1597,1597,335.6713184595639,0.817
1596,1596,335.72548236528115,0.8175
1595,1595,335.88027441214297,0.818
1574,1574,335.88260449376367,0.8185
1575,1575,336.0684193732144,0.819
1576,1576,336.3208409598077,0.8195
1594,1594,336.37472916209697,0.82
1593,1593,336.41184828853403,0.8205
1577,1577,336.4391789452732,0.821
1580,1580,336.5287274509534,0.8215
1578,1578,336.7118714557806,0.822
1581,1581,336.7202439881612,0.8225
1579,1579,336.75219681307186,0.823
1592,1592,336.8535998967856,0.8235
1590,1590,336.8765029544844,0.824
1591,1591,337.0086148020146,0.8245
1589,1589,337.0588263252258,0.825
1588,1588,337.42230861966186,0.8255
1582,1582,337.42569995088286,0.826
1584,1584,337.4607033461281,0.8265
1657,1657,337.6550971551463,0.827
1587,1587,337.6569308385999,0.8275
1583,1583,337.7107360344544,0.828
1586,1586,337.7392163305275,0.8285
1585,1585,337.77707628537644,0.829
1658,1658,339.18982828777905,0.8295
1659,1659,339.6464487518364,0.83
1660,1660,340.2788753484554,0.8305
1661,1661,341.5970263840342,0.831
1662,1662,342.2879494887846,0.8315
1663,1663,343.41920948995045,0.832
1664,1664,344.201923269559,0.8325
1665,1665,344.4425214692108,0.833
1666,1666,345.47290113245367,0.8335
1667,1667,346.04512207257517,0.834
1668,1668,347.2231206791244,0.8345
1669,1669,347.5562607940955,0.835
1670,1670,348.8468729078381,0.8355
1671,1671,349.3626116400687,0.836
1674,1674,349.59734109410806,0.8365
1672,1672,349.7487641734926,0.837
1675,1675,350.0374321711855,0.8375
1677,1677,350.305236232157,0.838
1676,1676,350.4010098954115,0.8385
1673,1673,350.4909759532745,0.839
1678,1678,350.65762417569726,0.8395
1679,1679,351.05387004959306,0.84
1680,1680,351.30580844344325,0.8405
1681,1681,351.75775661077114,0.841
1682,1682,352.5770860125372,0.8415
1683,1683,353.32953428571983,0.842
1684,1684,353.8326573077193,0.8425
1685,1685,353.8861136861829,0.843
1686,1686,354.30780206576907,0.8435
1773,1773,354.4877591401812,0.844
1687,1687,354.59597955099974,0.8445
1771,1771,354.73437635904463,0.845
1772,1772,354.746670356734,0.8455
1688,1688,354.7739261045767,0.846
1769,1769,354.9529217480488,0.8465
1770,1770,354.9797436636314,0.847
1689,1689,355.2008824848077,0.8475
1766,1766,355.25715082209433,0.848
1690,1690,355.2796184338794,0.8485
1768,1768,355.33944271695145,0.849
1767,1767,355.3454604291871,0.8495
1765,1765,355.46698227222356,0.85
1691,1691,355.4733116590492,0.8505
1762,1762,355.64207150871107,0.851
1764,1764,355.6512421635512,0.8515
1692,1692,355.72014519464847,0.852
1763,1763,355.74493657275667,0.8525
1761,1761,356.3349899048347,0.853
1760,1760,356.335381402387,0.8535
1759,1759,356.3665932810515,0.854
1757,1757,356.4183181859018,0.8545
1758,1758,356.4778974355474,0.855
1756,1756,356.49178841634847,0.8555
1693,1693,356.5653482134047,0.856
1754,1754,356.60744466117654,0.8565
1755,1755,356.69730177644726,0.857
1694,1694,356.8615527679823,0.8575
1753,1753,357.0324494351699,0.858
1695,1695,357.2012177583918,0.8585
1752,1752,357.3749770892174,0.859
1751,1751,357.38085324705406,0.8595
1747,1747,357.432026593619,0.86
1749,1749,357.4662713263461,0.8605
1748,1748,357.473734020667,0.861
1750,1750,357.5153079985285,0.8615
1696,1696,357.58926034089336,0.862
1774,1774,357.7132263086496,0.8625
1744,1744,357.7144402806238,0.863
1745,1745,357.7634813867991,0.8635
1746,1746,357.8481098279109,0.864
1743,1743,357.8558683216669,0.8645
1697,1697,357.9029453931178,0.865
1742,1742,357.9145410265733,0.8655
1741,1741,357.95743618505634,0.866
1698,1698,358.08731068345855,0.8665
1740,1740,358.09915883302773,0.867
1699,1699,358.1002475693918,0.8675
1739,1739,358.3375058690878,0.868
1738,1738,358.3761393447992,0.8685
1700,1700,358.4536885897728,0.869
1701,1701,358.7582536220735,0.8695
1702,1702,359.06083381964567,0.87
1703,1703,359.09291003141675,0.8705
1737,1737,359.26420756259773,0.871
1704,1704,359.41194874068,0.8715
1736,1736,359.41348995600833,0.872
1731,1731,359.4760589725073,0.8725
1732,1732,359.5069662897421,0.873
1733,1733,359.54243343924054,0.8735
1735,1735,359.56587562888234,0.874
1734,1734,359.59551156442683,0.8745
1705,1705,359.73112493472775,0.875
1729,1729,359.7396425629416,0.8755
1728,1728,359.79233291096136,0.876
1730,1730,359.7986901179759,0.8765
1706,1706,359.86325692335487,0.877
1723,1723,359.98052831560045,0.8775
1727,1727,360.0071025386945,0.878
1724,1724,360.0196389786857,0.8785
1725,1725,360.1395497675213,0.879
1707,1707,360.14661956900414,0.8795
1726,1726,360.16276317135004,0.88
1722,1722,360.1735693392965,0.8805
1708,1708,360.4329806460036,0.881
1721,1721,360.580597335284,0.8815
1720,1720,360.5912973236971,0.882
1719,1719,360.64861630189347,0.8825
1709,1709,360.7033002116983,0.883
1718,1718,360.93235752441126,0.8835
1710,1710,360.9432305974367,0.884
1715,1715,360.9874599904153,0.8845
1712,1712,361.18965064079225,0.885
1714,1714,361.1970838803606,0.8855
1713,1713,361.2489909257543,0.886
1711,1711,361.2812662839428,0.8865
1717,1717,361.390661190839,0.887
1716,1716,361.4653344319252,0.8875
1775,1775,361.95117109198844,0.888
1776,1776,363.15038450860624,0.8885
1777,1777,365.11200487679355,0.889
1778,1778,368.42725668742173,0.8895
1779,1779,370.48202418001296,0.89
1780,1780,371.10817634319756,0.8905
1781,1781,372.2488788524887,0.891
1782,1782,372.8412975450328,0.8915
1890,1890,373.2646774217773,0.892
1888,1888,373.3197949114445,0.8925
1891,1891,373.32606101793255,0.893
1889,1889,373.35371347680046,0.8935
1783,1783,373.41935373892795,0.894
1887,1887,373.6508839831554,0.8945
1784,1784,374.14117921676916,0.895
1886,1886,374.1990369391065,0.8955
1885,1885,374.44530226287395,0.896
1884,1884,374.74194351920113,0.8965
1883,1883,374.884443294762,0.897
1785,1785,374.99949718516115,0.8975
1882,1882,375.1086602906832,0.898
1881,1881,375.1953120808252,0.8985
1879,1879,375.2085540234766,0.899
1880,1880,375.2608246506638,0.8995
1875,1875,375.28289751533936,0.9
1877,1877,375.31130692723104,0.9005
1878,1878,375.35463730656625,0.901
1876,1876,375.35506645100605,0.9015
1874,1874,375.92476027798637,0.902
1873,1873,376.2387242442899,0.9025
1871,1871,376.39441525254665,0.903
1872,1872,376.4833463663237,0.9035
1870,1870,376.83660795218793,0.904
1786,1786,376.882366922369,0.9045
1868,1868,376.9962619371645,0.905
1869,1869,377.0550483599783,0.9055
1867,1867,377.6590554773939,0.906
1892,1892,377.8120983501842,0.9065
1787,1787,377.93780319973047,0.907
1788,1788,378.2549889348499,0.9075
1864,1864,378.28380813244,0.908
1865,1865,378.3331798151146,0.9085
1866,1866,378.33962508473724,0.909
1863,1863,378.629087741931,0.9095
1789,1789,378.8761881809189,0.91
1790,1790,378.8935597184425,0.9105
1862,1862,378.93770327293123,0.911
1861,1861,378.9596750107612,0.9115
1860,1860,379.02006540230366,0.912
1859,1859,379.5769569900934,0.9125
1792,1792,379.5891435425982,0.913
1791,1791,379.68872694237734,0.9135
1858,1858,379.7399074518451,0.914
1794,1794,379.8706698394418,0.9145
1857,1857,379.9212823690843,0.915
1893,1893,380.073746840029,0.9155
1793,1793,380.14660142896275,0.916
1795,1795,380.25209964060707,0.9165
1856,1856,380.4453721300394,0.917
1796,1796,380.56946725099283,0.9175
1855,1855,380.6579626758194,0.918
1797,1797,381.03325253616856,0.9185
1799,1799,381.4753746538346,0.919
1854,1854,381.52352475882026,0.9195
1798,1798,381.6141535557765,0.92
1800,1800,382.08115277534955,0.9205
1894,1894,382.0827471121489,0.921
1801,1801,382.50542981152455,0.9215
1802,1802,382.5966462346213,0.922
1895,1895,382.879882642279,0.9225
1853,1853,382.883876915156,0.923
1803,1803,382.90159694710115,0.9235
1849,1849,383.10834205133114,0.924
1846,1846,383.1269234617045,0.9245
1847,1847,383.12994239424194,0.925
1852,1852,383.1696084256098,0.9255
1848,1848,383.1770256156687,0.926
1850,1850,383.214426792674,0.9265
1851,1851,383.2176182038232,0.927
1804,1804,383.33975924856736,0.9275
1845,1845,383.37916915675544,0.928
1844,1844,383.526857854971,0.9285
1843,1843,383.73052125500783,0.929
1805,1805,383.7504076344038,0.9295
1806,1806,383.97495967005943,0.93
1896,1896,384.0738657332253,0.9305
1840,1840,384.27415345725433,0.931
1841,1841,384.29977946291433,0.9315
1839,1839,384.30770400283285,0.932
1842,1842,384.3363178334737,0.9325
1807,1807,384.3725032086508,0.933
1897,1897,384.42620262431393,0.9335
1838,1838,384.4594087747417,0.934
1835,1835,384.55653686281494,0.9345
1809,1809,384.5658245439843,0.935
1836,1836,384.57711393697446,0.9355
1837,1837,384.594848961134,0.936
1808,1808,384.695052992604,0.9365
1810,1810,384.7002026400408,0.937
1834,1834,384.7750342492417,0.9375
1833,1833,384.79287455007056,0.938
1832,1832,385.02928549232854,0.9385
1831,1831,385.1573849845971,0.939
1811,1811,385.3031737487281,0.9395
1830,1830,385.34939532675986,0.94
1812,1812,385.78592626515587,0.9405
1829,1829,385.8843294265049,0.941
1898,1898,386.1770457592476,0.9415
1813,1813,386.1953613939401,0.942
1828,1828,386.25506997723437,0.9425
1826,1826,386.36133593933374,0.943
1825,1825,386.3851088989021,0.9435
1827,1827,386.4272574844545,0.944
1814,1814,386.4804903085965,0.9445
1820,1820,386.6665280188078,0.945
1824,1824,386.76104918269124,0.9455
1822,1822,386.8183589937419,0.946
1819,1819,386.841212131064,0.9465
1821,1821,386.87475199601005,0.947
1899,1899,386.978950989157,0.9475
1823,1823,387.00921806464316,0.948
1818,1818,387.0219390708853,0.9485
1816,1816,387.0948225361915,0.949
1815,1815,387.10899430556265,0.9495
1817,1817,387.1631054402612,0.95
1900,1900,388.15589727098325,0.9505
1999,1999,389.6787937865959,0.951
1997,1997,389.84333929758145,0.9515
1998,1998,389.84390794818603,0.952
1996,1996,389.9939297803769,0.9525
1995,1995,390.01086570904334,0.953
1901,1901,390.1408327350256,0.9535
1994,1994,390.17430766139694,0.954
1993,1993,390.2185552820546,0.9545
1992,1992,390.3259195104456,0.955
1991,1991,390.52027982544854,0.9555
1902,1902,390.56846707283506,0.956
1990,1990,390.61057333768605,0.9565
1989,1989,390.6726823416701,0.957
1988,1988,390.7079289094786,0.9575
1987,1987,391.0730678485579,0.958
1986,1986,391.5009561238958,0.9585
1903,1903,391.6205991057393,0.959
1985,1985,391.9886121355402,0.9595
1984,1984,392.1203055549807,0.96
1983,1983,392.186028525345,0.9605
1982,1982,392.46803495833666,0.961
1904,1904,392.5070471924022,0.9615
1981,1981,392.6571489726847,0.962
1905,1905,393.0328080117703,0.9625
1910,1910,393.40492526086734,0.963
1980,1980,393.43265837220565,0.9635
1979,1979,393.48852916453626,0.964
1906,1906,393.5372892297937,0.9645
1978,1978,393.68060718610235,0.965
1977,1977,393.88783943191595,0.9655
1907,1907,394.00183847388047,0.966
1975,1975,394.06484598415,0.9665
1976,1976,394.08010279971626,0.967
1974,1974,394.087329512273,0.9675
1908,1908,394.15871235981996,0.968
1909,1909,394.16396364013167,0.9685
1973,1973,394.2284176016072,0.969
1911,1911,394.2626138355827,0.9695
1972,1972,394.5023778781711,0.97
1971,1971,394.54452859139104,0.9705
1912,1912,394.7664715319118,0.971
1913,1913,394.8304421988321,0.9715
1970,1970,394.836810067381,0.972
1969,1969,394.8646655816848,0.9725
1967,1967,395.0947373106798,0.973
1968,1968,395.098350565871,0.9735
1914,1914,395.24367282620295,0.974
1966,1966,395.2438535128711,0.9745
1965,1965,395.3823843392155,0.975
1915,1915,395.58345894133834,0.9755
1916,1916,395.73519149111615,0.976
1964,1964,395.8615090997277,0.9765
1963,1963,396.0163221702471,0.977
1917,1917,396.031928749756,0.9775
1962,1962,396.0799073626207,0.978
1918,1918,396.09483657903706,0.9785
1919,1919,396.21918594148235,0.979
1920,1920,396.44358879460475,0.9795
1961,1961,396.50360687004,0.98
1960,1960,396.5894523165195,0.9805
1921,1921,396.5966036199152,0.981
1959,1959,396.60883722336183,0.9815
1958,1958,396.6562508584104,0.982
1957,1957,397.0394316508989,0.9825
1925,1925,397.1030857322655,0.983
1924,1924,397.1386830251715,0.9835
1926,1926,397.23790218599703,0.984
1923,1923,397.26603631724686,0.9845
1922,1922,397.2726959123434,0.985
1956,1956,397.31363566533037,0.9855
1927,1927,397.434342202455,0.986
1929,1929,397.48610404930884,0.9865
1928,1928,397.6667285261768,0.987
1930,1930,397.72743869375836,0.9875
1931,1931,397.92715218582447,0.988
1955,1955,398.26896216927975,0.9885
1954,1954,398.3900924211983,0.989
1952,1952,398.4668523007564,0.9895
1953,1953,398.47139805614074,0.99
1951,1951,398.55013728380914,0.9905
1932,1932,398.57410911476705,0.991
1950,1950,398.6849384367246,0.9915
1949,1949,398.7633115705503,0.992
1936,1936,398.8297828167937,0.9925
1933,1933,398.8384329725336,0.993
1937,1937,398.8565352352376,0.9935
1948,1948,399.06314794007176,0.994
1945,1945,399.0901843264588,0.9945
1934,1934,399.0982184335147,0.995
1944,1944,399.12523994161484,0.9955
1935,1935,399.1593653940679,0.996
1940,1940,399.1961431711411,0.9965
1938,1938,399.24827322279907,0.997
1947,1947,399.2655858965087,0.9975
1946,1946,399.28124495290825,0.998
1942,1942,399.35466406434864,0.9985
1941,1941,399.3579237853065,0.999
1939,1939,399.3876640936951,0.9995
1943,1943,399.45866523122254,1.0
