question_length,answer_length
12,55
60,1
10,35
4,36
1,29
78,14
14,24
27,93
72,69
8,7
21,20
14,91
6,82
1,17
9,60
1,1
5,30
25,82
7,92
13,17
3,29
11,48
21,5
3,92
3,3
16,9
7,15
21,54
1,49
52,0
31,58
11,13
9,19
4,1
7,41
81,82
1,58
52,1
5,43
62,5
4,1
1,1
8,31
53,36
2,20
14,4
36,54
19,18
13,10
77,14
4,65
52,1
18,40
19,13
8,7
20,26
21,13
20,35
8,67
1,6
42,30
62,52
50,34
87,5
7,67
16,80
7,19
3,28
18,62
62,15
6,43
23,5
62,44
20,38
1,7
7,45
22,40
3,12
81,52
4,16
53,1
16,83
1,7
1,6
7,9
19,14
1,90
2,40
86,65
1,3
18,54
1,48
25,20
76,86
1,6
2,46
5,50
7,25
11,66
6,98
1,5
6,21
1,4
17,42
52,54
37,15
7,43
2,85
7,15
1,5
67,16
1,7
15,21
7,11
52,1
1,18
38,34
3,47
16,49
16,75
14,36
1,4
1,19
4,1
95,57
28,29
14,86
18,8
3,7
75,1
22,90
23,6
8,46
10,28
9,41
52,1
15,54
16,15
47,48
1,2
25,28
6,74
1,34
8,84
15,38
13,70
8,44
4,17
9,92
8,29
12,6
98,56
14,15
13,48
35,45
4,15
62,56
8,48
11,15
23,20
21,1
10,30
20,0
58,31
5,27
1,1
11,60
18,31
29,45
1,6
39,4
7,31
4,6
18,22
2,8
1,5
1,6
41,70
20,33
13,29
1,22
10,97
3,21
6,77
5,31
27,2
98,4
5,46
83,37
1,2
1,22
52,1
17,74
1,6
22,77
4,1
12,26
17,20
4,19
34,26
2,84
79,4
1,5
1,1
1,7
10,60
1,9
7,58
2,3
8,43
2,12
22,11
5,37
52,1
2,1
29,16
1,7
15,2
25,37
1,31
2,68
87,11
9,48
38,39
45,21
23,13
4,1
2,15
45,93
15,66
44,88
24,8
16,80
7,96
16,23
7,64
27,17
52,1
9,67
15,79
50,66
99,7
14,16
7,16
61,1
52,1
5,34
8,18
7,42
1,22
29,13
73,12
52,1
16,29
25,70
7,45
10,66
3,35
6,11
1,6
1,1
10,36
83,41
25,27
6,8
11,68
47,51
7,1
32,14
3,38
8,40
85,15
46,34
1,1
34,22
6,65
27,50
6,7
14,14
1,7
9,28
1,7
4,32
11,32
25,59
19,29
43,1
12,19
1,5
52,1
9,34
3,16
1,4
1,1
23,99
20,36
17,24
27,50
23,25
38,91
21,44
28,61
6,31
4,31
6,84
1,43
30,56
18,7
8,74
52,1
7,51
2,7
1,1
20,86
37,11
30,13
15,78
66,3
7,12
26,16
48,65
19,54
4,39
18,61
5,45
92,4
20,17
1,76
8,66
9,80
12,75
1,1
22,20
16,30
21,4
4,73
2,14
21,64
52,1
3,52
45,55
6,96
15,89
45,68
37,79
4,74
14,9
14,13
4,8
13,19
54,31
1,25
1,26
1,23
6,30
20,95
1,7
15,73
19,44
25,46
52,1
1,24
13,47
9,56
11,4
8,53
1,15
47,57
6,18
64,1
27,9
29,60
4,39
59,13
28,27
22,66
1,28
1,7
4,14
1,31
12,16
45,70
8,22
36,4
7,41
80,1
13,44
1,2
9,22
7,14
9,54
86,4
24,37
19,5
8,18
7,66
11,15
29,74
9,42
7,30
12,47
33,42
78,25
1,6
52,1
19,24
59,9
1,1
1,17
11,93
56,57
21,17
11,55
61,25
23,68
4,3
52,1
33,98
22,10
46,78
1,7
3,79
50,87
52,1
24,19
1,20
5,37
10,45
13,78
33,52
21,64
13,94
11,66
18,14
1,22
7,56
1,9
4,1
1,1
42,26
23,21
1,11
7,95
62,1
68,4
3,20
64,73
18,14
14,47
52,1
23,90
9,23
11,91
9,62
5,75
31,70
7,24
7,20
18,53
1,1
2,2
4,41
2,43
41,17
52,1
1,1
1,1
1,10
11,67
11,30
52,1
28,22
20,43
4,1
90,4
67,70
1,7
61,68
4,70
13,67
6,94
20,68
22,25
40,1
28,28
20,28
1,1
22,4
96,13
32,57
1,7
5,82
19,35
8,8
17,49
1,1
1,7
79,72
89,35
44,41
15,16
53,6
10,27
7,77
46,65
16,81
52,1
22,58
4,76
1,7
52,1
5,19
18,19
29,37
17,3
41,75
1,3
9,9
15,47
11,9
1,8
43,43
5,19
4,58
76,25
9,24
1,1
8,49
1,16
67,35
15,98
55,52
7,28
18,38
1,1
22,17
1,7
21,44
82,94
52,1
1,5
7,64
13,6
14,8
4,69
4,43
2,33
9,67
23,55
83,93
52,1
23,58
1,7
1,3
1,15
23,50
26,12
12,5
52,1
15,51
3,1
13,43
77,81
6,61
6,43
6,2
12,72
2,11
17,22
16,62
18,82
64,1
6,61
11,91
14,61
15,30
52,1
77,77
1,77
4,3
44,70
3,80
10,27
1,98
4,1
3,12
52,1
1,6
3,52
49,88
59,6
7,8
1,19
15,8
1,1
1,7
48,14
5,58
35,97
22,90
22,22
6,33
18,82
67,54
19,53
11,32
1,7
1,7
8,46
18,9
8,46
4,16
30,58
62,1
52,1
10,20
1,1
6,11
4,1
52,1
1,35
20,20
5,75
34,57
68,2
56,5
59,52
58,84
63,83
24,50
4,57
13,49
1,1
9,8
20,5
2,63
10,10
34,93
6,77
10,91
5,4
81,4
10,96
21,15
28,17
21,37
23,55
47,56
4,7
26,60
1,1
15,6
23,34
25,12
7,71
2,99
90,1
12,97
1,26
18,1
37,1
19,51
30,20
24,27
1,39
15,39
16,62
3,75
15,76
9,86
11,64
15,16
32,14
9,87
4,12
7,93
9,31
6,79
2,7
33,13
4,35
5,50
1,1
26,31
24,80
23,53
19,79
53,73
7,27
6,79
61,84
18,12
5,9
4,21
7,41
15,57
23,1
19,12
68,2
17,76
50,62
16,64
6,12
13,50
8,32
7,98
1,28
6,79
73,16
1,7
7,45
6,10
14,58
72,4
79,66
4,18
6,69
12,57
21,10
19,30
12,32
50,77
1,1
96,26
18,96
15,57
25,42
7,6
11,12
20,17
57,75
1,1
24,15
8,48
1,36
11,23
9,46
77,64
12,7
52,1
20,8
3,5
13,72
5,51
11,8
8,72
54,60
2,95
6,18
4,70
5,53
27,9
6,13
4,38
4,78
6,42
4,87
3,16
13,23
4,1
17,13
4,64
52,1
14,52
41,52
34,10
1,1
4,56
52,1
1,1
8,11
5,6
24,3
20,17
3,6
5,9
49,3
52,1
18,59
34,45
18,87
1,7
51,45
5,91
62,3
10,60
55,97
52,1
1,7
5,51
6,83
20,56
9,91
6,30
28,21
11,20
13,12
6,92
9,4
3,20
18,12
18,27
10,31
1,1
27,8
36,54
45,1
16,18
26,6
4,1
19,69
24,21
20,91
4,21
13,1
35,68
24,11
7,87
2,21
5,42
1,1
19,53
7,76
15,74
1,1
2,28
21,45
2,4
12,30
1,2
3,15
1,4
18,19
57,42
7,19
7,88
11,20
1,7
17,81
14,71
6,75
1,1
21,26
2,36
44,39
76,42
23,19
49,20
47,69
43,4
1,1
7,13
52,1
3,78
1,21
15,49
16,56
7,5
3,26
22,7
7,1
1,5
1,1
1,1
1,1
13,52
17,36
1,4
4,7
26,16
12,23
1,2
13,4
26,34
50,17
66,1
13,46
64,1
25,63
8,4
30,2
20,4
9,36
18,55
61,13
52,1
4,43
9,61
22,34
43,24
28,58
74,62
26,63
25,15
3,9
13,49
4,58
14,78
39,1
38,88
37,27
11,99
1,27
7,34
1,1
8,97
25,11
1,1
36,27
13,24
52,1
52,1
20,70
48,94
1,5
1,2
4,5
24,25
7,20
5,71
8,44
63,38
17,25
19,52
6,23
10,74
1,25
4,7
7,92
4,86
25,6
16,73
17,44
1,1
24,28
33,40
15,11
5,48
23,43
9,71
5,91
22,49
45,60
5,12
34,99
5,29
52,28
35,3
32,12
1,2
23,6
1,12
28,63
9,73
5,46
38,35
28,91
57,15
30,8
34,37
86,40
83,9
8,48
7,88
24,34
25,8
5,45
1,15
6,79
21,10
99,63
20,25
36,26
5,5
8,49
87,1
9,94
3,50
11,71
54,70
1,35
9,26
1,6
4,44
13,60
65,15
52,1
41,38
23,17
7,31
4,61
3,25
1,2
1,1
2,2
1,7
4,31
6,56
27,2
12,25
10,98
20,10
23,36
38,7
26,37
4,73
23,52
20,45
3,42
12,42
5,9
18,22
24,83
17,63
19,39
23,33
10,89
9,62
1,19
2,40
49,38
9,1
3,80
7,10
4,75
16,67
1,2
10,86
12,68
1,7
9,32
14,55
7,40
25,51
23,19
1,3
20,51
52,1
18,74
52,1
6,51
8,4
19,16
21,39
4,34
23,45
2,30
61,67
24,11
14,82
5,49
37,33
4,38
15,76
49,33
1,1
52,1
1,7
10,11
1,4
52,1
37,43
57,57
50,71
17,33
5,92
14,23
10,79
11,20
23,43
5,46
4,93
4,44
52,1
1,72
1,2
4,9
19,36
13,52
1,7
37,27
4,55
19,27
47,54
5,73
8,12
53,61
31,41
1,7
24,14
9,89
25,65
24,26
23,47
1,1
5,22
6,34
27,30
1,7
3,28
23,0
20,13
5,74
32,38
1,81
99,1
26,22
22,5
17,74
6,96
1,34
37,70
30,88
66,35
18,24
22,86
7,54
31,34
31,74
53,51
16,69
1,7
19,14
11,33
78,57
63,74
21,12
33,33
52,1
79,76
68,2
22,75
18,66
6,56
4,44
42,1
52,1
46,76
14,60
21,50
77,95
2,3
13,24
20,1
1,27
16,71
40,61
1,1
8,54
4,98
4,61
22,51
20,63
4,36
48,55
38,35
4,23
1,6
2,12
8,18
87,83
7,11
16,55
4,43
11,28
20,17
3,24
52,1
7,22
3,30
6,89
14,24
23,28
9,95
4,10
9,55
19,13
3,33
8,82
14,83
1,29
13,58
33,1
52,1
4,55
49,88
21,13
14,1
16,85
12,64
52,1
10,30
44,64
62,38
2,14
52,1
6,19
9,55
4,20
47,7
17,55
22,7
4,10
17,58
2,47
44,45
19,69
8,84
61,1
58,14
12,30
15,42
13,15
77,12
14,57
29,81
7,8
1,6
9,24
7,10
15,59
3,83
14,24
10,66
76,8
12,30
21,79
82,2
4,52
62,1
1,7
7,42
7,24
31,82
43,15
20,96
1,2
5,54
10,80
7,93
23,80
5,5
11,57
42,93
9,6
25,28
4,27
16,16
23,6
6,6
1,8
6,3
20,31
7,60
1,1
89,72
6,98
26,71
7,23
13,20
26,73
29,21
14,16
4,11
23,45
4,6
30,41
1,1
24,59
16,4
1,41
20,7
2,7
19,10
1,34
18,65
52,1
27,41
4,1
3,2
54,10
8,49
27,65
6,59
21,19
4,22
22,2
25,2
52,0
42,49
22,6
16,22
21,7
4,43
18,47
13,87
14,61
52,1
14,49
13,55
7,76
56,72
62,68
1,1
2,39
5,63
1,1
9,18
37,20
27,76
29,68
9,11
68,90
6,12
3,9
25,20
62,1
13,50
13,37
16,67
21,8
18,71
5,18
36,34
36,90
3,1
22,7
16,13
4,36
59,1
66,42
37,29
32,8
17,39
1,7
16,33
5,18
28,51
7,63
3,4
5,85
5,10
7,27
35,30
17,7
14,1
6,30
24,5
26,25
4,1
19,63
4,2
6,86
1,5
49,55
38,75
37,96
14,13
1,7
2,10
1,31
4,20
3,21
33,28
41,44
49,65
3,44
16,7
11,65
36,71
7,64
1,1
11,28
40,74
3,49
17,53
20,11
65,1
4,61
29,16
23,48
18,66
6,13
12,24
3,30
9,1
5,39
20,12
10,72
52,1
52,1
4,83
4,14
80,25
1,18
1,2
2,43
14,74
1,19
16,10
18,11
1,31
16,7
5,38
39,1
1,7
32,30
1,7
8,18
15,84
1,67
48,60
18,5
20,68
21,15
10,61
4,11
20,21
40,45
23,20
4,14
4,21
26,29
35,1
23,27
1,2
19,66
55,3
21,13
1,6
4,55
7,57
19,62
15,10
16,3
13,55
64,87
22,20
9,89
36,30
16,9
4,45
4,60
7,79
14,13
21,31
52,1
4,1
8,18
6,81
5,8
3,17
20,29
19,47
27,19
4,5
9,17
6,4
51,76
16,30
19,32
20,3
52,1
5,59
74,1
4,21
9,7
1,1
22,18
16,96
6,86
33,45
13,23
69,17
16,73
11,41
1,1
20,5
21,10
1,20
16,10
12,49
14,28
12,70
20,12
19,32
25,14
5,27
4,9
14,39
3,12
2,6
52,1
3,28
22,5
7,23
15,29
10,66
19,69
17,27
1,14
44,6
21,21
21,18
3,19
77,79
12,27
23,19
20,78
52,1
16,12
52,1
4,1
1,4
1,7
3,33
2,78
9,39
6,38
52,1
41,1
8,61
52,1
91,13
81,17
20,10
21,10
52,1
13,20
1,7
20,80
22,8
21,43
1,3
2,2
70,57
21,56
6,31
1,7
24,32
4,1
1,1
7,78
21,77
44,51
12,67
30,39
10,62
44,2
3,4
52,1
53,3
3,39
99,83
5,54
12,43
2,73
29,58
8,98
13,13
9,6
34,36
5,58
4,15
22,9
1,4
1,81
26,70
1,7
2,3
16,13
54,76
25,19
28,41
49,44
11,16
21,58
1,6
3,59
52,1
84,47
16,72
4,9
1,1
21,18
4,26
17,21
9,30
2,6
1,2
8,61
25,76
9,92
35,77
29,79
15,22
32,29
19,17
18,13
15,16
1,3
21,16
13,81
18,1
49,41
37,49
1,1
31,32
16,22
1,1
10,79
16,31
10,9
24,25
48,10
21,67
21,22
1,7
6,29
1,2
33,34
19,12
30,77
2,72
33,68
5,14
16,58
47,8
38,38
35,80
1,94
13,75
1,57
5,80
23,79
23,14
39,1
24,89
8,77
14,59
4,84
24,34
1,1
4,73
18,41
4,18
5,71
38,41
12,57
16,11
49,21
4,45
16,19
4,55
38,76
1,7
14,91
1,34
10,44
22,96
7,97
16,92
7,27
3,8
3,70
2,32
1,31
19,49
4,77
6,26
1,5
12,10
1,7
21,37
1,14
1,7
16,72
66,1
18,13
24,92
30,36
3,20
71,66
4,95
1,1
8,65
43,1
72,16
16,14
6,75
5,53
21,38
9,34
16,76
3,41
6,76
16,10
1,24
1,4
41,69
4,1
21,11
28,46
8,30
11,80
37,56
32,16
52,0
9,31
19,60
3,16
5,28
13,70
12,51
11,81
33,64
1,7
27,32
4,1
4,75
4,19
32,3
6,78
63,61
17,34
3,4
4,34
44,25
8,78
17,20
5,33
25,33
7,55
23,7
41,42
14,89
1,1
46,62
1,27
8,95
52,1
6,77
10,31
32,8
5,23
57,37
41,13
13,44
4,84
30,29
4,48
20,81
8,26
25,70
10,3
3,39
27,13
32,24
24,26
3,59
6,67
19,24
3,3
21,58
19,44
27,40
60,16
2,7
25,58
39,95
40,32
86,11
23,28
52,1
36,91
14,54
4,1
11,1
20,81
13,56
11,96
8,82
36,4
3,3
73,82
17,89
12,60
3,3
1,21
18,95
1,7
52,1
23,59
1,1
55,70
70,66
52,1
8,8
52,1
25,10
1,30
1,1
94,46
1,20
1,1
45,56
1,17
19,29
1,1
7,73
2,3
6,62
4,37
4,15
1,1
1,39
15,75
1,1
16,10
1,1
16,47
27,17
5,28
24,79
18,43
64,29
68,16
4,34
4,70
6,37
72,31
3,3
9,59
35,15
20,69
36,12
14,24
10,22
6,61
1,13
11,74
11,18
8,11
37,39
82,1
8,59
7,53
1,25
17,82
56,21
24,21
12,93
5,11
28,67
31,19
4,1
24,26
15,6
19,70
24,62
12,45
14,60
1,3
6,56
1,1
1,7
21,27
7,83
26,83
21,50
5,87
12,84
43,31
11,26
52,1
6,28
1,8
4,9
9,8
1,3
8,92
1,2
2,7
67,56
29,24
1,3
8,8
35,65
27,27
8,7
7,8
19,70
63,1
4,1
2,1
24,21
9,1
1,43
4,80
22,6
17,19
39,31
1,18
34,18
11,64
40,3
1,5
24,19
15,16
4,6
9,91
72,99
69,63
26,68
9,65
10,10
1,33
9,88
21,27
4,60
14,9
5,33
55,37
5,21
8,49
3,38
8,32
4,7
6,55
51,34
1,2
1,12
1,1
20,24
4,1
46,28
19,16
1,20
2,2
2,16
47,78
1,6
4,20
17,46
3,72
12,69
1,14
9,31
8,42
4,62
39,29
10,55
16,35
1,37
1,19
16,88
8,8
2,28
15,76
15,77
1,10
7,43
52,0
41,4
7,22
17,32
1,10
6,71
5,60
17,64
78,81
61,66
4,12
12,22
83,29
9,47
16,70
27,16
31,35
1,7
17,98
15,38
9,10
37,59
10,84
56,55
25,12
21,70
8,66
8,20
37,17
50,10
15,56
2,21
12,6
1,23
58,3
62,91
1,75
6,64
54,78
13,72
7,31
46,78
11,64
1,1
30,9
4,21
12,39
59,62
50,61
55,30
20,11
62,3
3,43
62,24
21,31
28,98
26,32
1,5
10,20
1,1
18,16
22,49
21,37
4,73
96,61
17,14
1,35
10,54
34,10
41,88
4,1
50,56
52,1
52,1
3,66
11,52
4,8
52,1
7,44
1,7
67,3
8,64
22,38
23,22
1,1
15,24
5,26
57,14
16,87
1,1
6,35
6,44
2,4
13,21
4,1
1,31
8,91
12,76
28,45
21,86
1,30
4,10
19,13
63,49
25,23
23,48
1,73
23,61
22,8
27,79
26,56
59,25
1,31
84,30
9,98
25,36
41,1
19,19
81,1
2,84
26,48
3,86
18,73
22,75
3,20
18,22
5,63
10,37
21,18
53,5
3,42
7,15
61,1
5,96
10,78
21,62
8,61
1,1
3,14
79,79
1,2
72,42
5,58
4,1
30,28
23,88
1,12
52,1
2,38
46,42
4,11
27,12
14,60
7,48
4,88
52,1
18,23
22,39
1,1
11,15
20,46
1,1
1,1
8,83
28,1
19,20
1,47
7,25
9,38
5,94
44,99
10,44
8,94
17,49
13,19
40,81
3,99
50,36
1,2
39,26
76,29
33,9
6,91
5,20
21,51
20,21
16,33
1,20
28,99
24,21
53,57
17,33
90,3
16,29
24,44
23,43
21,35
23,24
45,34
41,40
24,16
2,66
1,6
45,59
18,53
16,57
1,7
20,11
34,60
20,9
14,43
1,2
51,1
2,2
19,19
1,7
30,29
3,16
28,27
51,58
12,10
24,9
4,4
1,25
9,11
1,7
48,46
1,7
58,31
53,1
38,4
96,1
28,6
27,93
1,15
22,61
9,33
1,7
41,7
26,38
4,1
8,85
25,47
3,51
49,67
28,22
21,25
11,60
1,6
21,26
17,60
4,1
16,8
7,51
14,85
54,32
91,1
11,74
4,60
23,51
63,56
7,36
7,10
50,49
1,12
23,72
7,66
11,50
18,20
9,77
24,21
43,34
1,19
1,7
86,13
41,81
15,10
47,80
15,11
74,9
1,22
4,1
52,1
1,62
14,59
39,18
26,68
1,75
14,9
9,19
19,52
60,68
5,86
7,89
22,35
13,87
22,12
5,49
8,46
1,6
15,16
1,85
7,68
92,94
4,42
5,21
1,1
9,34
6,59
6,21
82,14
7,64
1,12
1,19
1,30
7,0
14,66
1,1
1,2
52,1
7,72
57,1
21,34
5,80
16,16
11,64
1,14
60,34
14,41
22,65
94,28
52,1
1,5
27,44
8,76
18,10
21,67
2,1
50,76
13,1
14,83
7,26
4,94
33,46
6,7
4,3
1,14
99,9
1,57
52,16
20,91
7,52
3,36
34,16
3,24
18,7
19,11
19,25
50,70
6,23
30,40
6,69
2,7
37,31
18,14
3,1
1,37
1,1
16,64
15,20
41,39
52,1
14,75
6,70
81,35
4,51
48,57
75,1
22,8
1,2
2,3
18,65
15,30
12,62
13,77
9,71
49,51
24,97
36,29
35,12
10,25
53,42
8,67
19,22
5,48
38,29
3,96
26,22
4,44
2,51
1,18
53,13
5,14
16,15
1,2
24,26
10,27
1,75
19,28
21,13
1,19
56,37
1,2
19,38
52,1
8,12
9,14
53,38
1,92
11,29
20,89
5,6
7,82
1,99
1,5
2,13
52,1
19,28
19,85
32,31
16,83
19,58
9,38
1,30
7,13
4,1
21,34
61,19
37,32
64,1
28,88
2,10
20,56
6,7
13,38
10,73
1,10
3,74
22,13
9,24
17,51
21,46
10,35
21,54
13,64
6,46
2,2
21,89
32,8
73,54
38,43
6,56
16,15
8,52
24,78
23,69
1,62
1,1
14,5
1,7
13,92
1,19
10,81
7,21
1,7
2,17
6,12
25,14
4,69
8,75
7,29
14,66
7,36
16,73
15,16
31,82
52,76
81,13
14,9
83,47
26,20
10,32
10,99
97,97
51,14
2,70
2,32
32,23
9,51
35,67
2,6
15,15
52,1
18,49
6,12
50,36
52,1
42,36
17,47
52,1
8,6
8,92
79,10
8,19
1,6
1,12
40,64
62,13
63,73
15,87
23,55
7,41
6,78
70,54
18,82
4,63
37,32
6,19
28,50
41,76
1,1
6,86
81,1
11,51
17,79
15,44
22,58
8,9
1,6
52,1
9,43
24,2
1,1
16,70
6,52
7,91
57,40
4,97
33,58
10,46
22,30
6,62
1,1
27,54
4,43
10,11
15,28
25,48
39,21
23,41
5,15
6,15
8,42
47,10
4,7
1,18
4,81
1,7
1,7
21,63
7,1
17,50
49,15
10,31
9,95
8,90
94,70
4,69
1,17
18,7
4,13
20,87
20,46
1,1
5,87
54,60
2,36
49,58
1,1
16,10
18,15
52,1
9,29
64,93
2,8
9,9
17,67
6,49
1,7
9,77
1,1
79,86
13,94
49,46
10,88
58,95
51,1
6,8
4,52
27,23
8,22
21,30
10,20
8,25
58,10
1,4
3,81
2,2
12,62
2,49
9,42
19,28
19,50
51,13
52,1
25,54
19,42
47,54
6,76
91,1
3,73
45,77
35,81
21,28
12,58
2,69
52,1
26,41
29,40
2,87
22,6
37,28
24,48
50,86
39,84
33,94
9,16
5,94
1,5
18,80
52,1
7,17
2,14
22,16
1,2
1,1
5,70
2,86
16,8
5,12
2,3
1,7
5,54
24,19
7,62
52,1
4,44
6,19
1,1
5,41
15,50
4,46
2,18
8,54
5,43
22,39
9,28
3,55
21,26
1,1
4,38
52,1
7,56
6,84
3,15
4,31
64,12
1,1
22,6
19,93
63,40
3,17
9,56
1,1
27,15
9,76
4,10
26,35
32,11
35,98
1,5
66,3
5,38
9,9
3,17
49,40
6,85
37,1
24,25
2,3
11,23
14,9
8,42
23,16
4,7
4,63
23,28
65,77
4,3
88,6
24,31
2,92
5,90
17,44
8,3
17,44
17,42
6,17
62,1
52,1
87,85
12,12
3,32
79,3
52,1
11,53
51,23
7,86
23,16
1,2
6,30
6,54
72,90
6,72
36,27
14,56
25,75
19,23
41,52
40,85
49,10
52,1
16,82
8,81
3,20
79,3
25,21
18,82
13,15
13,95
25,39
64,53
1,30
8,49
26,19
16,65
19,20
3,11
4,82
6,98
7,66
10,87
9,1
1,5
16,15
8,87
33,35
35,57
37,8
16,9
15,37
4,77
32,29
87,3
20,32
2,3
20,7
1,6
37,22
23,22
1,56
28,10
9,22
19,51
1,2
1,6
17,96
35,1
1,1
1,1
11,53
3,81
7,25
40,38
80,66
82,14
21,41
52,1
10,19
6,8
6,92
2,7
5,12
24,8
21,37
6,6
3,26
23,55
59,62
1,1
15,7
1,18
42,1
52,1
86,43
1,1
9,94
20,64
12,84
46,84
20,54
27,66
8,49
18,10
25,27
1,24
3,52
37,87
14,94
2,93
24,19
29,60
1,81
1,14
45,54
27,9
23,37
21,91
1,1
1,32
9,74
24,26
6,84
26,74
42,13
11,21
8,40
60,2
16,16
15,32
4,53
45,53
4,54
4,20
13,96
6,61
36,27
24,57
34,15
9,1
1,1
2,6
49,27
1,88
13,46
8,55
23,24
12,28
9,11
14,78
9,39
16,7
68,39
4,81
9,43
18,15
1,1
8,8
13,62
10,5
16,53
79,45
27,29
21,73
10,29
93,72
20,41
28,25
16,63
5,31
2,2
20,99
18,83
11,1
2,6
24,64
17,7
23,10
24,67
11,29
1,1
3,18
17,71
1,14
33,31
21,38
7,73
5,18
57,31
21,19
6,10
6,85
1,7
4,50
10,35
25,73
12,88
2,50
9,21
22,22
43,21
1,36
25,50
4,17
9,73
16,12
1,2
87,11
20,10
1,1
3,52
1,6
34,7
7,79
41,56
9,48
9,71
26,89
5,96
20,8
45,23
52,1
72,90
37,26
8,34
1,7
28,15
2,14
96,61
22,80
5,38
27,4
5,31
24,81
24,40
5,95
8,49
80,2
12,34
18,21
1,16
1,7
5,53
1,1
6,37
7,22
7,1
52,1
1,7
17,2
7,1
22,41
80,3
5,99
69,35
5,38
1,19
16,16
51,13
10,18
15,54
6,59
25,11
1,70
95,8
13,1
20,50
15,19
5,41
3,15
1,14
5,20
83,31
1,1
2,2
1,1
28,48
27,17
58,51
11,34
20,45
31,76
1,1
30,34
8,73
27,89
25,2
21,35
2,2
4,18
1,6
3,9
21,38
92,22
52,1
7,37
39,34
17,12
52,1
40,39
3,6
52,1
34,69
10,10
7,25
1,7
1,21
13,62
5,1
1,22
5,19
5,49
27,86
4,1
52,1
2,13
20,50
2,52
1,1
10,45
9,1
24,96
25,94
17,12
23,61
70,1
56,39
1,68
20,75
18,73
14,35
63,1
29,1
2,5
2,2
4,71
1,32
22,0
12,35
2,51
15,77
8,20
28,14
26,37
37,27
5,41
17,16
1,7
57,47
3,3
5,5
5,72
20,25
19,82
23,29
4,74
52,1
13,15
77,3
62,9
88,36
29,42
1,26
5,27
5,5
24,10
91,10
20,11
8,83
83,38
25,48
2,80
1,7
86,57
94,80
52,1
29,84
23,52
69,32
13,28
25,85
18,89
17,25
5,30
4,88
19,76
11,70
1,22
15,28
1,2
13,44
21,86
3,13
10,25
23,3
21,51
27,14
15,81
13,69
11,49
6,74
1,7
56,18
1,2
28,25
50,12
19,43
7,36
8,22
3,46
11,75
6,97
22,5
1,6
16,38
40,59
50,39
7,2
16,4
12,91
6,96
1,1
12,49
1,7
5,64
9,41
7,52
71,98
45,79
18,4
9,81
25,88
3,63
1,12
8,26
24,12
20,13
2,1
17,51
14,73
18,12
15,22
1,24
3,21
31,68
66,1
6,43
24,91
16,15
54,10
29,22
18,21
17,14
15,98
1,1
5,49
52,9
1,78
1,1
20,12
56,2
19,60
2,30
11,68
31,13
40,44
1,14
94,23
3,60
7,92
25,27
27,78
52,14
1,13
21,19
3,8
2,8
19,4
13,83
52,1
20,11
1,1
14,74
27,61
24,56
1,1
1,4
1,4
12,60
7,21
11,81
3,2
23,8
1,90
1,1
89,9
1,1
1,17
7,1
19,56
23,43
50,57
33,94
1,7
16,55
34,94
22,47
17,89
42,54
8,96
8,37
1,1
62,1
3,89
32,1
22,62
5,81
13,1
9,42
23,22
46,56
17,47
2,7
9,75
39,13
1,15
1,23
25,48
1,1
20,62
1,15
12,93
13,9
71,55
1,5
22,11
43,27
5,9
6,67
14,73
14,20
40,37
5,19
7,70
52,1
12,61
17,48
6,14
41,1
1,19
3,94
80,27
5,77
22,21
52,1
4,46
28,32
1,15
8,37
23,69
50,34
52,1
22,96
1,94
1,7
3,7
29,57
25,56
20,36
7,81
16,10
15,42
38,1
7,29
55,39
25,72
8,73
14,20
16,28
26,13
47,8
1,29
33,13
37,16
52,1
21,44
3,56
7,79
3,36
1,19
36,17
1,2
89,57
50,45
8,4
7,18
11,66
8,25
14,5
7,64
52,52
20,24
1,9
17,53
99,70
1,99
2,4
16,35
54,40
12,76
93,48
1,5
24,5
35,22
1,7
45,60
13,34
4,4
4,1
4,21
4,1
25,35
20,56
21,11
10,11
66,40
30,31
27,34
3,35
8,88
19,8
16,36
37,29
21,12
47,1
3,69
45,7
26,98
14,13
1,1
11,87
1,6
52,1
12,37
24,20
1,7
1,1
5,7
70,1
1,7
6,4
5,20
8,81
20,51
1,7
26,2
10,22
9,1
9,78
67,94
52,1
16,14
49,5
13,18
23,31
37,67
15,20
4,37
11,38
1,2
5,65
2,5
9,9
17,42
19,21
27,85
3,7
11,30
87,97
30,24
80,94
1,1
20,37
79,36
37,93
26,68
13,72
58,9
4,16
19,88
2,18
20,96
13,20
9,66
4,57
33,15
1,1
81,8
4,56
13,24
10,72
1,19
24,76
6,55
58,14
1,4
1,1
13,47
40,25
1,11
1,8
6,22
2,10
9,44
76,5
1,78
1,2
1,71
45,39
17,57
12,3
3,91
16,24
2,5
7,78
12,96
4,72
8,29
1,1
6,94
24,52
19,4
1,1
20,12
23,5
8,4
41,40
4,10
7,11
1,7
65,28
23,96
69,61
8,18
81,72
3,20
20,87
22,26
25,42
23,11
12,45
16,53
53,1
58,8
1,6
6,91
67,47
5,4
20,91
1,43
1,1
52,1
16,8
19,20
4,84
1,6
22,98
23,33
7,32
10,98
12,25
51,82
51,27
46,76
47,48
4,84
7,76
12,18
11,19
47,21
14,7
15,13
24,55
1,3
1,1
57,9
8,16
13,62
65,10
82,45
64,85
79,82
6,32
21,2
21,14
2,46
3,22
1,52
13,33
28,91
4,1
76,23
15,3
4,58
21,19
