question_length,answer_length
17,231
132,45
6,122
4,88
19,191
171,56
217,1
38,52
15,14
16,149
246,120
46,52
6,231
12,59
5,60
8,48
10,193
17,21
13,68
10,82
6,9
45,45
74,113
21,53
1,8
198,180
9,255
66,130
17,230
1,180
5,1
26,36
5,6
145,43
52,231
10,141
6,47
16,102
43,168
22,30
17,62
11,256
6,256
65,229
28,3
1,1
15,2
27,163
237,22
10,9
66,205
167,211
1,1
139,95
64,231
7,110
64,162
4,149
9,138
5,53
138,96
66,189
19,49
7,203
27,49
37,127
10,17
64,142
4,54
12,4
3,18
5,29
195,32
13,44
5,31
8,161
13,52
29,71
218,210
162,15
23,48
15,182
1,19
15,37
141,92
83,177
16,71
43,184
28,156
24,16
1,7
38,195
14,67
6,86
20,114
9,221
63,220
155,129
44,4
22,149
6,71
69,44
1,7
3,253
9,85
25,38
43,60
22,7
4,108
41,23
21,183
217,105
3,69
14,174
228,131
18,62
62,183
8,183
6,198
63,156
14,19
17,31
18,167
77,53
134,10
1,35
24,36
234,14
249,2
39,252
166,57
48,23
23,224
34,134
142,15
129,177
1,33
25,6
1,7
33,40
19,228
10,71
14,176
114,18
201,151
227,192
20,18
12,26
13,225
4,86
10,176
66,3
1,7
3,10
113,11
107,98
6,202
19,14
247,150
20,7
19,213
25,35
1,25
62,246
18,97
16,98
22,15
15,222
93,199
12,109
20,12
68,122
3,13
1,4
9,182
71,128
202,245
230,44
11,232
4,200
22,101
24,75
32,124
9,154
228,225
16,134
22,31
10,89
19,61
3,21
215,163
61,6
2,42
5,5
211,57
1,2
22,233
26,28
1,1
1,86
7,15
52,1
56,1
29,13
13,91
17,152
11,41
203,253
14,126
18,79
19,14
7,107
10,50
18,115
49,53
6,141
20,51
52,1
51,76
49,246
11,159
1,10
40,196
24,75
16,150
12,7
38,255
14,81
22,6
12,124
8,13
114,67
37,2
102,95
29,217
21,189
3,69
19,245
9,113
34,114
179,8
22,143
13,244
7,27
1,41
2,69
5,113
5,125
59,231
8,171
143,250
20,11
5,155
200,80
87,235
20,28
52,1
251,87
25,186
1,1
212,59
90,252
14,252
229,68
75,181
6,195
1,71
1,1
199,183
13,85
8,209
24,30
3,18
1,1
1,1
1,2
2,11
5,13
20,6
4,52
4,177
26,216
26,102
2,55
51,58
16,78
13,82
10,165
3,16
85,109
4,1
18,20
132,72
27,224
4,39
4,49
7,229
4,60
10,2
29,120
24,13
188,223
15,64
9,11
20,205
17,246
145,85
11,82
25,181
52,1
72,111
5,168
248,9
68,235
235,38
101,129
16,242
1,7
9,176
20,6
26,87
37,85
52,1
78,187
18,133
27,96
1,2
6,199
1,14
27,48
14,5
18,128
27,11
106,76
10,119
62,207
4,20
248,44
237,157
12,144
32,111
82,191
1,2
14,107
5,7
7,150
3,68
14,159
10,77
15,18
220,252
19,144
41,34
72,192
17,39
12,141
26,147
71,130
240,214
8,205
7,194
7,189
2,66
104,67
2,98
238,73
34,158
136,49
1,42
10,81
6,80
5,250
15,171
7,129
82,12
33,31
6,97
14,148
22,71
6,71
4,128
3,25
251,93
4,210
19,71
13,28
5,194
71,28
222,9
4,21
23,188
32,219
4,1
113,196
107,227
41,209
25,10
47,30
22,82
203,228
64,188
29,18
36,116
3,105
85,210
4,183
108,159
8,57
6,65
27,219
63,68
12,256
141,17
14,124
1,1
27,227
13,82
52,1
9,129
97,13
1,7
234,7
8,100
18,170
28,251
18,87
17,221
46,233
3,82
13,20
21,79
41,0
240,43
19,222
87,27
22,73
8,179
31,171
136,178
11,208
121,76
6,15
9,11
1,4
92,8
12,160
5,22
5,12
23,97
6,20
4,18
250,141
37,29
6,176
1,13
1,1
12,66
233,32
187,250
48,59
5,30
1,140
19,158
50,93
18,72
56,6
27,49
16,114
11,120
242,239
109,30
30,195
7,71
248,68
176,214
166,236
29,88
20,80
4,56
40,135
68,71
87,99
3,197
4,14
1,7
240,148
4,51
14,7
2,2
196,26
1,15
183,11
104,25
6,64
8,170
5,167
22,207
121,18
1,89
32,226
15,18
14,186
9,26
1,28
3,40
1,29
33,33
23,9
1,3
23,147
10,49
88,231
22,112
39,213
23,64
5,156
15,4
23,49
15,5
52,1
1,23
5,57
3,158
7,117
8,115
40,37
16,75
1,25
42,183
10,151
146,89
7,89
9,212
8,198
15,209
4,19
32,53
34,209
123,115
15,1
65,193
18,17
14,186
28,231
23,230
1,7
14,215
78,51
172,159
6,107
65,105
17,18
56,23
25,121
49,68
188,216
79,1
3,26
145,153
252,173
8,114
202,171
104,181
42,196
17,36
3,10
1,37
33,88
5,57
24,2
1,7
3,53
4,38
7,34
2,6
65,153
37,152
8,50
15,243
13,249
8,163
1,133
64,1
15,60
64,85
3,37
14,188
19,106
19,108
16,238
5,14
25,13
1,3
33,39
11,45
106,13
4,60
52,1
28,1
23,93
36,181
23,19
44,224
4,231
83,64
16,26
250,139
73,65
52,1
8,70
14,211
4,18
14,201
29,106
21,107
65,1
1,1
30,175
2,71
13,156
8,137
31,140
71,2
9,217
178,21
7,246
62,91
226,47
10,120
30,89
1,59
22,129
10,139
128,207
50,62
4,74
31,217
24,14
13,245
23,11
7,19
24,182
24,22
7,207
64,243
30,152
9,36
25,28
102,112
21,19
84,29
201,9
40,133
134,61
32,58
25,244
4,197
18,92
58,52
12,153
19,40
208,36
1,5
133,244
6,17
14,193
69,1
7,149
1,7
24,60
125,177
5,1
10,185
11,68
78,4
230,13
7,165
11,197
13,148
64,228
1,7
22,210
23,245
9,62
232,3
9,8
8,44
23,54
15,208
4,21
11,188
3,37
96,112
38,35
5,30
194,173
25,23
199,58
1,8
10,101
4,8
7,217
14,12
9,38
9,163
3,46
1,1
15,116
7,127
118,110
231,1
16,7
34,148
34,2
37,81
20,38
132,9
4,230
3,220
25,36
17,207
12,204
65,218
9,74
48,58
23,21
14,30
20,13
20,253
5,2
32,34
59,240
13,49
45,203
3,5
55,96
23,206
18,118
17,46
16,75
136,23
6,213
49,23
1,1
7,127
63,251
20,151
64,141
161,9
6,221
5,208
32,136
7,90
26,41
52,1
3,85
2,76
1,2
1,1
11,39
9,83
32,2
13,229
232,1
31,30
11,65
3,42
8,154
103,41
1,7
19,1
18,224
81,9
21,110
32,154
96,250
7,69
21,247
2,7
77,167
8,203
6,119
6,65
46,253
3,4
21,60
4,37
8,169
67,208
41,12
5,68
14,157
8,211
20,111
156,51
1,2
21,134
7,247
15,206
110,70
12,227
11,222
234,1
1,33
9,6
14,105
18,74
10,187
8,206
49,151
41,40
5,224
3,140
24,133
22,124
22,94
30,197
47,9
13,179
23,24
140,200
217,10
14,182
35,25
12,175
62,1
27,145
28,227
5,26
205,36
76,107
28,129
124,101
1,73
7,188
66,64
23,191
5,202
206,216
17,194
9,38
14,58
24,108
52,1
2,12
7,66
27,8
12,72
168,52
13,95
22,13
8,1
118,50
5,117
14,34
34,194
1,4
191,169
12,190
12,235
49,110
5,71
6,129
22,83
25,26
1,73
52,1
20,79
51,247
50,64
7,7
47,26
4,16
84,64
39,66
16,140
9,91
10,196
21,108
35,234
19,250
13,252
7,133
3,5
40,41
10,95
2,4
21,69
6,70
11,64
6,70
38,79
16,224
21,176
211,218
197,48
1,18
13,213
199,147
12,73
2,2
165,2
66,188
18,15
118,194
15,240
79,60
1,52
6,21
4,246
41,45
2,21
13,176
29,147
3,21
105,13
21,51
17,168
4,54
173,0
16,153
12,213
1,82
20,110
8,199
20,123
239,203
15,62
5,187
1,20
103,91
24,36
62,182
190,11
1,1
43,36
109,48
22,0
19,11
10,103
7,45
9,204
8,32
22,10
4,41
36,150
10,182
245,105
52,1
2,1
7,160
106,66
26,47
175,242
13,55
9,72
18,33
75,130
43,122
42,230
5,12
16,211
32,1
93,51
4,3
3,140
23,133
27,16
67,37
12,98
84,253
38,190
77,82
20,251
256,12
11,11
32,27
40,16
54,32
14,71
1,19
66,218
137,244
182,10
120,67
14,49
10,93
9,46
8,154
17,70
17,15
45,191
16,115
109,239
8,128
1,101
159,64
4,42
9,58
6,22
55,58
9,1
9,111
6,186
15,173
61,168
7,115
78,1
4,71
8,174
106,33
9,179
20,4
186,8
64,1
52,1
15,13
20,39
87,91
217,253
10,174
25,159
7,31
30,72
29,13
179,160
8,113
105,178
4,20
17,55
17,9
1,5
21,11
107,251
1,9
49,126
6,36
30,127
131,9
6,27
8,92
30,244
21,10
40,125
36,27
207,71
1,22
184,243
73,139
139,95
7,91
19,17
31,218
22,39
24,82
4,10
4,44
189,124
16,23
3,96
30,110
47,60
13,138
8,202
2,42
50,159
65,244
12,62
22,136
10,143
10,24
63,254
6,26
8,11
14,253
14,208
5,10
236,64
7,182
20,242
52,1
14,187
8,25
19,121
48,9
78,41
64,182
28,111
11,185
53,13
11,99
10,27
4,53
143,80
8,179
6,143
27,256
47,54
147,250
15,181
9,185
12,192
63,48
4,1
3,163
4,86
1,6
16,8
252,13
6,41
15,74
6,6
68,178
18,233
18,144
2,15
16,19
9,173
19,52
8,54
19,12
75,231
21,130
177,217
82,240
139,237
11,58
1,1
1,7
23,49
4,153
221,24
11,186
7,94
32,38
19,169
16,190
68,216
219,87
8,192
88,187
30,89
72,65
22,67
39,166
50,88
12,165
58,29
143,72
139,194
3,17
206,55
19,38
3,30
1,7
103,139
70,73
10,0
36,134
17,5
17,18
1,4
12,202
92,8
243,40
78,72
7,10
1,6
22,139
6,76
57,53
10,79
1,5
187,12
4,1
14,113
3,67
4,66
28,220
4,1
35,164
197,23
3,241
1,45
26,204
14,209
23,47
39,23
11,187
4,5
4,1
28,32
10,131
7,76
30,55
177,1
31,19
46,90
132,87
197,22
12,18
91,222
7,27
12,65
190,221
105,10
6,9
29,53
60,90
191,11
19,236
4,30
17,46
95,186
3,224
26,65
13,197
66,218
11,230
59,117
3,4
124,47
47,44
20,26
41,176
65,172
21,77
9,57
9,42
5,102
1,2
17,130
11,86
64,171
55,95
23,89
9,189
31,198
18,227
13,105
14,103
182,133
12,66
4,237
4,4
51,51
40,1
2,115
25,134
165,120
52,1
63,42
135,106
206,5
30,158
5,135
99,52
19,251
52,1
115,19
5,131
111,20
63,44
3,190
16,1
7,184
70,97
1,6
14,153
16,138
65,192
6,97
16,172
255,155
17,75
23,57
6,86
71,17
12,71
41,82
7,9
12,120
10,83
37,56
7,58
18,142
13,24
10,186
50,12
69,210
28,95
68,224
70,48
122,24
65,202
28,80
14,2
14,254
1,134
10,155
23,165
21,194
7,41
8,148
113,13
9,200
1,7
5,13
30,64
20,11
198,38
25,256
213,5
1,4
1,19
23,23
14,60
6,181
24,55
13,46
83,203
10,225
20,8
31,1
4,1
79,2
36,2
10,7
20,256
61,1
8,136
50,67
200,9
11,16
81,81
86,147
3,93
63,252
9,157
6,138
212,15
78,18
27,59
74,187
3,40
43,31
7,230
63,3
175,139
15,88
236,147
1,1
9,162
14,243
10,142
13,132
12,45
9,214
1,14
12,96
12,196
73,79
17,76
165,22
75,24
8,6
105,94
6,83
6,95
122,210
52,1
23,153
48,108
149,66
107,6
109,149
2,29
5,192
18,4
1,1
8,43
14,121
20,39
19,12
3,166
66,240
14,42
181,14
80,86
19,159
115,94
10,16
2,20
95,46
4,221
77,102
1,2
52,1
8,7
14,80
2,2
23,53
9,124
21,26
6,61
12,72
209,80
59,121
213,231
86,33
244,69
118,132
183,1
1,1
21,32
2,113
1,98
3,233
25,143
13,181
4,205
6,147
8,38
23,46
7,83
35,2
15,103
25,14
8,48
4,100
22,173
17,1
10,135
197,11
100,65
6,31
5,62
7,89
8,136
1,7
52,58
14,106
7,203
12,150
23,63
11,110
93,81
13,136
71,83
7,136
17,228
34,4
172,120
150,6
7,68
75,70
7,155
36,1
30,152
13,8
14,178
11,227
115,184
25,168
213,31
110,54
221,64
19,97
29,220
1,1
212,3
53,176
8,49
41,17
1,1
223,95
24,145
13,11
22,97
205,134
242,104
23,144
69,105
126,12
22,51
4,0
101,13
16,117
7,7
6,34
212,187
4,46
46,184
62,155
17,235
7,81
65,182
8,70
10,193
7,61
8,69
22,30
10,1
246,64
20,27
230,49
2,2
30,89
72,155
64,173
6,40
24,243
15,107
18,42
64,199
25,218
18,136
75,99
9,18
18,169
27,60
8,227
35,190
10,95
6,62
24,229
119,163
11,21
53,17
25,62
4,1
9,76
11,5
1,7
6,4
10,48
65,197
1,6
129,15
11,82
51,1
17,204
133,209
4,127
86,164
20,53
4,186
8,49
12,144
80,183
4,128
90,157
9,203
19,4
61,21
10,114
162,11
8,72
11,226
210,41
61,242
13,171
247,69
3,22
7,17
14,194
23,19
15,52
24,128
65,3
37,193
1,1
52,1
34,33
162,201
15,70
2,16
24,163
4,146
23,92
4,16
34,1
29,106
9,76
53,210
1,7
7,44
68,204
1,1
2,250
1,1
29,95
10,60
62,3
48,60
34,149
87,75
10,15
21,9
21,111
5,7
20,23
9,28
20,138
36,18
67,186
1,86
14,35
31,158
61,154
13,77
13,17
91,37
1,11
15,89
6,136
31,223
13,161
173,38
6,28
20,169
12,6
104,135
7,102
7,87
7,60
12,213
19,12
8,80
35,94
21,187
20,8
7,7
4,71
22,55
21,56
10,46
23,192
216,56
1,22
58,165
6,166
127,12
4,6
1,7
7,164
60,1
7,64
105,1
29,86
52,30
8,250
12,157
78,217
1,7
52,1
33,212
8,83
65,131
68,247
68,216
30,36
7,64
65,142
213,18
68,138
16,18
22,17
9,33
37,169
43,3
5,18
23,10
5,36
1,6
19,100
66,153
132,245
69,27
33,179
148,34
190,247
3,45
11,130
67,71
44,86
10,72
13,138
1,1
152,223
195,199
3,8
13,62
2,2
52,1
5,37
13,230
20,51
52,1
85,118
33,1
14,79
27,42
67,11
179,202
1,7
5,7
6,157
18,72
5,54
65,190
31,233
35,107
48,32
1,1
27,242
52,1
176,167
26,120
25,42
64,241
34,27
43,62
24,87
1,32
18,205
23,175
3,1
177,15
4,3
6,130
157,32
7,78
29,144
1,1
1,2
12,43
52,1
52,1
68,255
7,111
138,159
21,56
10,222
17,218
25,197
18,7
26,164
33,177
56,51
143,6
32,98
2,85
6,193
17,61
45,110
9,169
1,33
5,64
67,251
63,1
22,131
27,61
89,14
25,41
140,204
49,56
116,4
50,183
165,176
4,150
32,149
2,25
32,28
11,36
8,177
53,119
52,1
16,4
26,227
78,25
5,67
25,8
1,157
10,38
9,185
9,11
10,133
21,73
2,27
38,197
22,88
130,187
4,5
63,149
16,207
5,153
21,196
1,7
9,226
4,7
48,1
23,29
46,154
85,34
88,170
14,105
21,114
27,33
14,7
9,181
5,111
12,11
19,92
113,212
12,6
1,3
38,200
25,139
90,150
1,7
189,81
4,10
74,204
30,252
18,195
25,42
10,52
20,9
11,153
136,95
19,156
66,195
4,53
58,79
124,1
5,95
99,182
4,152
55,73
5,88
6,58
4,8
1,24
14,190
191,20
14,129
70,57
18,40
7,31
3,117
13,51
14,173
63,148
28,233
104,56
8,6
85,24
17,224
24,16
11,198
14,1
8,157
103,108
10,106
1,91
7,16
21,63
73,54
67,150
127,83
36,56
9,148
11,228
1,2
28,45
2,1
48,64
1,7
6,22
62,129
143,8
77,56
130,20
7,39
4,178
20,19
11,13
9,220
14,77
18,8
15,24
85,131
10,164
13,128
15,91
15,238
65,171
16,14
125,19
41,110
60,1
87,72
39,128
110,216
52,1
1,2
9,61
4,16
3,22
76,75
253,67
2,7
39,171
4,1
9,50
70,133
5,21
14,196
4,35
26,224
9,142
10,183
60,231
10,105
8,19
27,243
48,20
19,213
67,108
19,196
22,47
2,7
27,46
85,1
11,9
15,212
7,2
68,197
52,140
1,1
7,168
7,82
4,7
9,8
64,236
55,160
19,32
13,16
76,19
15,9
206,1
9,63
56,225
64,165
240,1
152,24
4,37
5,77
42,152
22,5
7,67
28,225
7,31
18,118
10,253
18,24
4,62
16,56
7,165
12,75
37,27
21,34
153,6
5,160
10,59
4,205
25,227
2,97
23,235
19,60
1,7
45,152
61,73
31,33
24,122
4,7
16,156
22,47
14,213
17,10
2,2
8,15
176,7
1,1
47,54
8,228
6,196
157,186
90,71
1,2
6,106
41,41
25,10
12,126
1,74
58,7
3,93
8,205
9,3
14,249
22,78
72,122
7,52
4,53
1,1
18,88
7,213
11,29
191,57
2,17
1,18
9,7
18,81
28,121
15,67
256,41
5,155
11,143
24,184
34,25
23,32
14,158
34,43
20,216
46,175
4,26
90,190
33,46
36,146
4,20
5,73
177,143
10,60
26,232
6,160
65,98
4,93
238,26
1,54
1,4
36,87
13,74
6,42
53,14
228,87
40,166
3,251
64,3
173,49
17,40
204,24
15,117
1,88
7,34
30,44
225,2
29,242
13,44
22,14
52,1
3,174
6,173
12,6
32,48
33,173
5,159
7,71
245,141
147,73
3,57
25,34
251,124
22,170
26,9
208,122
33,139
9,8
20,57
23,21
10,60
4,1
29,232
21,47
20,218
25,30
6,59
8,163
56,240
18,221
10,69
1,9
139,9
52,1
17,239
7,177
6,20
16,189
10,43
20,86
21,49
22,50
11,179
92,36
109,23
61,157
11,239
84,58
1,7
7,69
36,160
20,71
8,9
48,106
22,106
53,156
4,124
4,32
2,5
10,242
33,71
33,86
116,65
7,92
1,4
22,159
10,41
16,115
46,90
10,178
65,189
11,238
29,54
6,12
4,93
7,42
21,174
10,9
12,82
14,29
64,61
253,12
25,231
47,142
3,177
20,139
19,65
85,128
94,67
7,53
230,1
1,30
1,14
25,62
18,197
239,192
17,155
10,122
15,219
52,1
44,7
1,5
202,29
226,151
36,233
14,126
145,45
46,32
1,2
36,123
6,48
4,53
17,190
10,80
16,21
6,148
14,65
249,173
9,141
103,193
7,59
51,158
41,123
34,27
12,38
125,144
47,6
1,2
32,224
217,23
20,27
178,244
19,9
3,38
25,47
132,17
88,98
192,44
15,128
67,1
19,153
10,166
148,76
2,24
7,85
27,1
9,131
66,192
5,8
9,223
1,7
47,44
7,204
24,11
18,229
10,178
41,29
9,83
11,197
13,230
16,199
232,58
1,1
80,175
9,108
172,154
11,174
21,8
52,1
6,193
6,20
15,51
22,164
7,7
1,1
22,79
1,30
16,152
49,192
5,175
12,36
1,5
14,131
27,187
11,246
60,1
121,168
188,202
168,1
218,88
5,140
5,187
4,61
13,10
2,115
47,27
12,182
34,99
6,254
6,146
6,32
7,7
18,7
21,168
1,26
3,47
13,230
122,256
157,128
147,188
1,125
21,247
62,55
109,7
5,147
31,161
21,45
8,10
15,14
12,97
213,139
75,1
7,34
3,3
94,45
19,22
41,181
4,190
8,27
30,46
3,88
94,44
13,187
3,65
55,1
9,22
1,1
2,61
1,25
180,5
2,99
165,203
3,41
98,182
35,190
28,86
252,60
230,64
19,27
37,27
3,97
28,153
37,25
33,63
126,23
15,120
137,63
7,41
188,151
13,211
5,232
3,254
2,34
73,11
143,156
231,35
52,1
24,71
151,117
85,128
193,40
116,23
16,241
8,17
10,167
11,235
11,191
10,214
40,190
6,18
255,1
1,1
64,143
242,99
10,105
12,137
7,186
91,1
126,24
19,242
8,210
3,12
38,185
60,10
3,54
36,41
6,131
14,24
9,211
3,183
6,36
13,191
52,1
6,128
47,31
28,75
222,68
52,248
205,243
1,7
6,71
28,37
25,169
36,116
52,52
14,31
9,189
13,10
1,12
3,6
6,243
2,157
32,152
135,24
17,256
21,17
53,21
14,164
18,241
14,157
47,56
187,4
59,78
199,91
7,88
4,1
42,214
7,165
11,99
76,30
70,15
1,7
17,46
1,13
27,247
7,90
52,1
68,159
6,43
33,70
11,151
5,41
36,13
133,57
24,115
5,25
22,244
6,12
25,220
26,173
8,27
74,8
18,153
36,252
201,76
18,18
1,8
23,61
1,1
22,13
47,54
24,182
17,159
12,40
1,7
1,75
20,136
22,194
67,40
5,107
37,102
81,61
9,31
12,192
33,136
13,234
20,45
19,74
53,181
34,233
108,203
5,191
7,246
21,9
4,64
10,69
37,182
23,90
7,133
6,88
1,1
13,87
23,48
21,5
22,23
5,78
9,176
134,9
5,64
72,15
4,1
39,152
27,26
6,202
1,1
12,191
51,195
7,180
228,200
1,2
4,17
14,112
47,171
1,18
1,1
65,56
53,13
5,32
37,105
14,132
8,112
165,98
16,208
24,17
34,23
181,16
9,55
8,91
133,32
28,20
3,1
2,2
125,158
24,37
4,6
11,98
21,50
106,50
14,190
7,11
7,1
1,7
172,172
37,62
67,223
4,212
9,69
41,128
62,1
6,198
106,213
22,25
7,19
100,94
17,23
7,168
219,1
17,125
250,145
81,1
3,16
21,44
10,239
2,7
222,1
1,1
8,77
66,235
1,7
157,8
12,120
31,51
27,92
16,9
50,1
10,149
126,7
170,28
24,48
11,224
7,35
14,30
1,48
20,246
17,80
6,227
3,2
11,153
8,144
16,72
5,58
109,69
4,233
1,75
14,3
13,18
1,6
16,191
8,181
93,41
37,4
247,67
2,189
22,256
26,129
3,15
20,71
26,255
17,58
6,138
1,1
93,127
16,74
48,16
33,85
147,32
145,102
50,105
183,42
81,110
25,97
14,134
3,29
13,158
25,90
12,191
36,35
229,25
19,83
39,35
235,220
8,139
1,1
51,104
161,6
12,71
178,142
43,223
31,150
9,97
223,1
20,104
150,30
20,62
4,54
16,231
1,88
1,7
17,180
12,153
52,1
38,78
10,73
24,35
24,26
27,246
48,204
37,33
5,8
4,158
27,34
31,105
33,251
226,105
1,5
13,52
69,172
109,168
8,194
13,195
47,100
6,177
71,153
146,14
1,1
34,76
18,70
2,43
27,117
23,74
150,12
16,178
1,11
25,21
167,42
39,1
181,148
23,242
168,175
91,27
63,176
47,57
9,175
32,13
128,11
20,9
21,13
27,235
64,201
40,57
52,1
26,79
99,52
66,141
15,97
28,64
2,58
9,218
29,25
12,179
1,134
199,78
4,199
58,187
24,101
3,23
1,6
1,7
23,82
22,101
15,115
8,128
7,212
3,33
77,67
3,87
7,45
69,209
238,96
52,1
25,159
4,63
26,91
70,238
18,3
66,178
9,218
79,1
118,68
75,136
167,46
9,85
65,230
63,172
1,8
16,36
1,86
1,18
8,236
6,242
23,227
79,1
57,251
194,9
136,221
8,189
1,7
9,4
101,1
4,238
64,147
17,199
145,90
47,134
30,22
6,180
15,234
28,105
37,217
19,5
14,109
22,23
8,194
19,214
13,224
49,38
32,136
33,246
228,25
8,17
12,16
3,3
3,80
9,46
1,28
12,251
14,2
10,44
63,153
25,12
56,51
41,17
1,1
134,12
21,159
46,135
11,172
37,20
3,42
101,1
7,100
1,21
9,100
28,93
10,115
16,39
13,138
170,0
1,5
5,72
67,182
5,1
87,231
12,199
5,42
38,158
14,252
98,125
27,103
7,5
163,100
13,196
56,14
21,223
46,60
40,11
1,154
5,1
69,1
6,159
64,181
12,1
2,10
4,123
9,42
24,207
15,53
4,231
1,1
2,51
229,73
16,92
18,134
1,7
209,33
10,158
41,136
13,117
47,217
14,13
5,58
11,210
178,32
8,11
27,85
7,193
19,174
8,231
192,26
20,57
191,19
3,223
234,54
9,50
24,125
29,2
2,15
65,3
19,21
45,169
6,151
7,15
13,47
10,82
18,47
62,155
6,152
9,252
92,55
1,1
16,11
9,169
26,119
11,126
9,190
64,253
6,5
232,94
45,75
219,105
8,29
200,207
41,59
17,66
11,161
58,39
20,15
10,12
148,87
11,72
8,224
3,12
69,102
19,16
243,1
42,92
3,26
2,80
110,232
95,210
146,30
19,157
22,137
8,46
161,55
7,226
71,62
7,239
66,27
241,9
114,1
6,227
52,220
1,28
7,63
6,1
68,104
89,165
20,172
9,41
9,226
16,72
6,50
11,33
32,138
50,229
31,66
183,172
138,148
4,112
8,121
15,42
5,232
24,228
9,246
124,27
6,140
19,224
3,17
11,144
16,12
7,45
111,147
8,127
15,248
110,192
17,39
23,11
1,1
229,102
101,157
1,7
245,35
8,198
102,88
25,248
5,124
62,222
24,18
99,69
6,39
78,193
20,209
53,73
53,128
4,63
13,138
4,3
177,49
23,170
1,3
15,198
10,17
4,214
10,233
5,147
11,68
164,2
36,192
170,101
60,3
13,190
42,119
13,122
10,83
15,225
10,150
8,69
167,136
137,231
14,226
69,51
4,10
24,9
176,8
28,107
17,204
18,119
183,158
7,62
4,256
31,138
13,11
14,227
34,181
20,175
12,120
76,201
1,30
20,214
7,84
12,60
88,80
169,11
2,225
2,225
157,163
31,71
14,218
6,17
6,246
34,173
3,90
17,248
17,255
254,243
49,91
64,117
104,25
1,33
10,159
62,185
20,18
11,237
23,48
9,80
11,9
46,95
19,136
10,8
43,17
19,57
52,1
3,22
56,17
6,148
13,59
2,12
1,19
22,67
27,98
225,24
7,2
49,55
6,221
3,28
62,124
16,21
12,173
64,166
3,3
12,108
14,254
52,1
44,196
63,92
119,112
17,47
53,71
3,3
1,7
196,33
13,105
16,5
7,1
7,43
1,32
14,123
60,168
8,152
1,19
23,153
5,180
66,193
9,17
21,72
10,237
10,71
19,146
12,129
9,102
4,114
107,123
33,69
25,90
1,1
9,8
9,249
5,210
41,12
20,20
26,38
8,79
22,169
10,237
32,47
5,1
26,197
10,127
5,70
54,213
1,17
30,249
62,202
5,8
23,60
81,103
79,133
21,14
5,58
81,53
109,61
67,93
9,1
3,236
15,90
225,154
204,195
3,57
20,32
14,186
16,103
121,5
210,70
38,25
247,34
21,159
50,20
11,136
9,155
44,55
80,138
12,197
11,187
9,239
7,217
142,169
182,8
1,7
7,78
7,91
24,20
16,200
3,204
61,220
17,173
14,202
11,203
80,1
8,194
17,16
86,77
20,178
121,129
48,100
1,68
1,13
6,195
3,22
10,5
17,168
4,1
29,73
8,50
85,45
252,146
44,3
1,1
12,168
10,18
108,146
7,99
14,18
42,46
1,23
13,232
19,183
44,212
26,34
236,96
135,147
4,183
4,31
8,28
250,19
69,13
30,125
161,170
10,49
78,134
12,14
26,6
3,29
5,60
5,112
24,15
3,8
18,35
4,49
14,239
1,9
154,15
7,204
14,12
8,170
4,11
33,197
1,7
6,115
13,9
8,182
4,9
4,3
19,33
5,178
6,139
27,135
67,220
9,44
1,74
211,111
9,21
15,7
2,1
1,1
2,28
6,14
9,217
23,7
69,52
62,84
3,10
10,209
10,231
71,73
9,256
4,43
25,134
68,198
12,203
18,233
9,22
86,29
2,59
67,128
9,105
20,85
69,91
45,76
2,101
97,12
12,241
10,90
12,28
3,17
27,195
7,251
66,201
1,7
10,124
17,96
54,163
26,25
194,9
22,30
20,19
21,132
29,163
22,23
220,184
74,126
239,104
6,185
18,33
5,85
45,2
9,50
6,4
6,106
18,132
233,22
4,126
20,138
13,59
224,58
8,199
99,244
9,118
6,1
64,239
213,82
233,12
1,4
9,175
188,38
7,240
8,141
66,118
21,115
1,1
30,154
19,143
11,154
202,62
5,38
49,57
9,178
208,242
17,33
69,30
3,204
9,41
223,86
133,68
65,24
7,191
18,147
26,37
61,17
3,167
14,177
7,239
14,64
8,5
7,202
2,1
6,14
8,102
75,100
1,225
7,152
20,116
92,76
26,214
187,188
9,131
231,36
17,241
148,106
1,7
33,24
17,62
11,164
62,249
63,188
4,104
147,101
7,1
24,164
161,222
1,2
1,60
109,234
1,1
15,68
4,130
24,139
14,99
22,67
16,229
5,14
1,5
30,174
8,230
17,108
17,85
28,180
12,65
7,43
7,216
3,79
39,218
14,206
18,110
4,56
16,95
9,1
11,161
36,191
14,50
14,222
19,39
4,27
22,53
30,20
1,1
4,97
126,42
28,221
112,181
12,169
152,82
4,256
2,66
1,11
98,155
13,84
252,157
10,161
170,169
16,30
15,219
26,22
8,32
50,19
3,112
3,88
19,67
5,13
22,39
4,61
49,14
52,1
39,3
64,170
5,53
7,48
106,32
77,12
1,5
8,146
255,65
127,111
23,176
29,216
50,135
13,44
171,47
9,169
42,140
119,239
60,1
25,184
65,169
26,120
64,234
35,17
15,136
13,213
7,115
6,94
63,248
199,23
8,159
40,71
84,1
27,24
15,149
1,23
15,22
20,9
198,133
6,198
106,119
136,1
12,21
14,120
20,37
14,4
1,3
230,93
13,3
5,49
19,106
4,53
8,42
9,70
1,11
199,83
49,23
20,218
24,24
20,64
16,122
34,207
6,183
52,1
104,226
25,48
5,24
70,164
23,12
8,11
179,217
35,122
4,144
99,8
80,1
18,13
3,202
1,100
13,214
5,205
70,19
8,22
17,174
14,96
